Artist,Title,Found on Spotify?,Spotify URI,Corrections
Grouper,Black Blood,Yes,spotify:track:0TkXfH8zPdYgaySFmjwcmI,
Zonal,Black Hole Orbit,Yes,spotify:track:14e0rGhIuNPnoV6gQXBCHS,
Terry Riley,A Rainbow In Curved Air,Yes,spotify:track:5LoOvEPLbNBSRjWoKj7snC,
Stephan Mathieu,Black Hills Theme,Yes,,
"Loscil, Lawrence English",Yellow,Yes,spotify:track:4P8X3ZTm4Uw6CpXSS0eXBG,
Ana Roxanne,Consolación,Yes,spotify:track:62r4Voa3btkLgyWDbE2nlX,
Earthen Sea,A Spectral Encounter (Original Mix),Yes,spotify:track:2srGBGUcRNLkVjPiuYN0W9,
Chris Herbert,Love In The Age Of Betamax,Yes,,
Concave Reflection,Contact Call,Yes,,
Ultrafog,Lenexa,Yes,,
Andrew Osterhoudt,Tributaries [Feat. John Also Bennett],Yes,,
"Roméo Poirier, Eli Keszler",Statuario - Eli Keszler Remix,Yes,spotify:track:5UR69QI5zpO50kS4VImZTc,
Magic Arrows,Snowmobile,Yes,spotify:track:6LdWwwj74rt9PsII43OZFT,
Trevor Mathison,VIRUS DUB,Yes,,
Saloli,Barcarolle (For Piano),Yes,spotify:track:1lI7ncedgfwA4ZYnHkMHvo,
Tara Clerkin,Castlefields,Yes,spotify:track:07MubErPyTNwhPmls9B2ov,
Matt Jencik,Offering To Skull Nebula,Yes,,
Stephan Mathieu,Monkey,Yes,spotify:track:7k9qXDo6n01iI4SCj96BTj,
Lamin Fofana,The Ocean After Nature,Yes,spotify:track:41TcjmkemawnBCi3Nr2FlP,
M. Geddes Gengras,Slow Zoom On Red Pickup Driving Across Oklahoma,Yes,,
"Loscil, Lawrence English",Violet,Yes,spotify:track:2dIKfyaaWrNrbPDl42hAzR,
"moondaughter, Della Zyr",When I Fall Asleep (Ft. Della Zyr),Yes,spotify:track:6ePIm96YxspT93Qqut0KZp,
Baby Bong,Know Who You Are At Every Age,Yes,,
Pia Fraus,400&57,Yes,spotify:track:1KlSberDtUJKrXQsEujQr3,
Jonnine,I Put a Little Thing in Your Pocket,Yes,spotify:track:2frXKqmVc0HMBGUeEYNDpU,
Low,Medicine Magazines,Yes,spotify:track:0M93QeZEOfVKShkoAYEq2x,
Low,Sunflower,Yes,spotify:track:5MLBottNJ4s4yL6t9sIryD,
Low,Lullaby,Yes,spotify:track:1De66xUavye2fNqhCwtgyo,
Low,Weight Of Water,Yes,spotify:track:4L5R03qwSYJhzUU1Kclrnl,
Low,Don't Walk Away,Yes,spotify:track:6oqvi1EhR13y85KQn3pMlp,
Low,Laser Beam,Yes,spotify:track:5Ie3c2KbHPqPaPV8Mk3UGK,
Low,Below & Above,Yes,spotify:track:3bjOIdrOZaBWwez9u3fgVI,
Low,Two Step (Live At Bard College),Yes,,
Low,Your Place On Sunset (Original Ep Version),Yes,,
Low,Dark,Yes,,
Low,Lazy,Yes,spotify:track:45m3MvYjwf47Q2ZxABk7Mq,
Low,Don't Understand,Yes,spotify:track:256VrF4HVpMHPCEzuym6f0,
Ekin Fil,Ghost Boy,Yes,spotify:track:5CLuApx5Ul8HpBJgKg6A6F,
Christina Vantzou,Kimona I,Yes,spotify:track:5h3xuINapHUkdGtMNJjMjX,
E Fishpool,Currowan,Yes,,
"Benoît Pioulard, Jogging House",In My Tree,Yes,spotify:track:4CFgErJgoJjmqVS7qIHY3m,
Christina Vantzou,Museum Critic,Yes,spotify:track:7ycGShdxXav2CKzMnRtApU,
Pan•American,Alentejo,Yes,,
CV & JAB,"Music For ARP2500, Zither And Percussion (Part Two)",Yes,,
Radiant Futur,Life Amplifier’s Modulation,Yes,spotify:track:47kRDt90OdjuwqhyeCDKgD,
RAVEN,X6,Yes,,
Nuldeath,Dumb,Yes,,
John Also Bennet,Badlands,Yes,spotify:track:0hramBJQHs584TcHBtuZSA,
Light,Passing,Yes,,
"Naemi, PVAS, Shy",Blueberry Ice,Yes,,
"Micah Frank, Chet Doxas",Ave Maria,Yes,spotify:track:2UiobYBIClhoa3bjVfT2Ek,
Christina Vantzou,Red Eel Dream,Yes,spotify:track:5GDtyq5cfE25FT1KtiSBbe,
Tenka,The Ocean That You Observe In My Aquarium ~ The Eternity I See In Your Eyes ~ ,Yes,,
Dedekind Cut,I’ll Give You The World,Yes,,
"Jake Muir, Evan Caminiti",Ribbons From The Rafters,Yes,,
Amp,Souvenir,Yes,spotify:track:056wMYHf6ziDetQZMUEwi4,
Colin Stetson,Orthus (Reduction),Yes,spotify:track:2eMPF4s75LO6t58ZOyZZRX,
The Dead Texan,The Struggle,Yes,spotify:track:4l4XUD5bwLaCKB6i9lM4eq,
Masakatsu Takagi,Marginalia #114,Yes,spotify:track:3edippumqBMktIeg9R0dob,
Nick Storring,II,Yes,spotify:track:74BuGGCOgJUs2BwtOmuiVU,
Greg Davis,Euclid,Yes,,
Concave Reflection,Vertigo / Ostinago,Yes,,
Lamin Fofana,The Unity Is Submarine,Yes,,
Dania,Whale Song,Yes,spotify:track:6dkZvCXcamXwqzIgtkqtlD,
"Viul, Benoit Pioulard",A Real Place,Yes,spotify:track:32fHvs6WVavJmJAfFEPLZ1,
LAMIEE.,rüsio,Yes,,
The Spiny Anteaters,10 Years Ago,Yes,spotify:track:5TIvcMdRgEDBYSklOCH0Xh,
Powerdove,Coursing River,Yes,spotify:track:4txLbb55xFpDLqRBnJzPd9,
"Leslie Winer, Maxwell Sterling",Once I Was,Yes,spotify:track:06rJp0XElED2GjjAdqNP0C,
"The Reds, Pinks & Purples",All Night We Move,Yes,spotify:track:1t7xugqI5JCpTOV388mpjf,
Th Blisks,Alaska,Yes,spotify:track:1s4ManctrmtREgF5D0BFGt,
C O M T E,Orsa,Yes,,
"Gloria de Oliveira, Dean Hurley",All Flowers In Time,Yes,spotify:track:3Q6SbTqlTBkEqDy2647OVG,
"Pjusk,Chihei Hatakeyama",Raleigh,Yes,spotify:track:1k8o97tccRkCTKGL5XKfts,
Pan•American,Tied Up With String,Yes,,
Hysterical Love Project,2BC1,Yes,,
Silvia Kastel,Spoons,Yes,spotify:track:0yOScaPMmyEX6gZX2c5Ron,
Peter Kardas,I Saw You,Yes,spotify:track:349ByxTPcx5zNzJvJyoTnJ,
Niecy Blues,"Keep Goin, Black Girl Ur Not Far",Yes,spotify:track:5PgSTDZvJgNYinvU9wweA2,
Discount Heaven House Band,Live At Las Pulgas,Yes,,
M. Geddes Gengras,Discovered Endstate Always,Yes,spotify:track:2QsDQQZzqMKEGBsh9s34BU,
AMP,There She Goes,Yes,spotify:track:6DhjFphiI8xuNA7DsxuofP,
"Christina Vantzou, Michael Harrison, John Also Bennett",Tilang,Yes,spotify:track:0jkFjV9oAF5rnw85SQNakB,
Barn Owl,Golden Forest,Yes,,
Adam Badí Donoval,Crocodile Memories,Yes,spotify:track:3Ku7Tr2bAWFQLg1g7H4PLr,
Pan•American,Both Noun And Verb,Yes,,
Keith Fullerton Whitman,GRM [Redactions] (171117) Parts 3 & 4,Yes,,
Amp,Green Day,Yes,spotify:track:0pUZeaqZQ69bEdYoUd7AlP,
Aztirax,"The Death Bird Is Coming, What Do You See?",Yes,spotify:track:46kSivfTTOK8QIpOTOis26,
Loscil,Landings,Yes,spotify:track:5Pc4nBHxPVHqSsos64rYA1,
Earthen Sea,Fossil Painting,Yes,spotify:track:4TTKeclWjczAQTeRulJtar,
Amp,Time And Tides,Yes,spotify:track:7DKj8tCsfDPMqbWSMHhSAf,
Amp,Reverso 1,Yes,,
Amp,Groove Lentement,Yes,,
Amp,Reverso 2,Yes,,
Amp,Drift Plastic Blues,Yes,spotify:track:3U0XEPELRwpx5kgfuEnXSn,
Amp,Sparkle No,Yes,spotify:track:64zC03bJOKT0JN0Muw8VKB,
A.M.P.,Because The Night,Yes,spotify:track:6psPytNfL47UgzS0mLE8cA,
Alexi Baris,Sorrel,Yes,spotify:track:4fk7IRCZTxrqeRm4hwQAkR,
Brian Case,Rm,Yes,spotify:track:5L4gtuYQLqFTJF8A3iCJ9t,
Forest Management,Figure & Plan,Yes,spotify:track:46pdOSHaLsSiTozJsmPsHV,
Illuvia,Naissance (Sea Of Vapor),Yes,,
The Virgance,Collider,Yes,,
Vacant Gardens,Sunlight On Dry Grass,Yes,spotify:track:3I7qk3GKJPaNHsAny7GGwl,
Raum,Sunlight Crying,Yes,spotify:track:360NvrhUSzWSbBfCCuADPv,
"Alister Fawnwoda, Greg Leisz",Niamh (Feat. Mark Noseworthy),Yes,,
Gothenburg Sound Workshop,Ii,Yes,,
Marion Brown,Sweet Earth Flying Part 1,Yes,spotify:track:7mEeRIIpi1xLkj0gYnOmKu,
Crescent,Spring,Yes,spotify:track:2ISr1ED1ZpJ6HqkNlnPEm6,
Teebs,SOTM,Yes,spotify:track:3YdlFkoExL2vBTQxP2qhfo,
Directions,Echoes (Continental Drift Version),Yes,spotify:track:52r8QkQtTppfc2y3DeTGBN,
Earl Sweatshirt Ft Navy Blue,The Mint,Yes,,
Mal Waldron,Quiet Temple,Yes,spotify:track:2FwsE9wjfXO0DwOXsDKyft,
Jan Jelinek,Audio Liner Notes (The Village Vanguard),Yes,,
To Rococo Rot,Die Dinge Des Lebens,Yes,spotify:track:0mZpVZRhcTWJXa6TQQPjNV,
Movietone,Hydra,Yes,spotify:track:51Tug0gLcH77uEPNR98mZl,
Tren Brothers,Three,Yes,spotify:track:7l2FU5zfEIFQl9siC8zoi0,
Pan American,Swimming In A Western Hotel,Yes,spotify:track:1ATXbroEubTRLUdwtFLgX9,
Harold Budd,Templar,Yes,,
Jan Steele,All Day,Yes,,
Earthen Sea,Stolen Time,Yes,spotify:track:0dU3lBlX1LZjwKUfCKg7xf,
Labradford,Comfort [Peel Session 1994],Yes,,
Pan American,Grounded,Yes,spotify:track:4jPWAV4sXqcrNvdL4HId81,
Godspeed You! Black Emperor,Deterior 17,Yes,,
Kraus,Anyone,Yes,spotify:track:2UsKo7PiuAoqgvUdIeJxvZ,
Lawrence English,Outside The City Of God (Augustine Wept),Yes,spotify:track:3V6whOlDWNecNbvxi31HaT,
Wild Card,Tame All The Figurations,Yes,,
Concave Reflection,Daylight Portrait,Yes,spotify:track:2KyhaYCFIGCSsvrKxCct6z,
Arad Acid,Recca Void,Yes,spotify:track:6GI0LCARq22xyTFgyuu6Cc,
Pugilist,Sun Dial,Yes,,
Haldeman,Quintet For Who You Could Have Been Before I Knew You,Yes,spotify:track:2lbVRAEcxemX4W0GA9oDQb,
Stars Of The Lid,Fucked Up (3:57 AM),Yes,spotify:track:6jWM6cdl9uqO2M85Rf8FQU,
Earthen Sea,Rough Air,Yes,spotify:track:33pyOrXlhk1GGAUckBRbWA,
Mothfly,Pure,Yes,spotify:track:414yq1BUQ8tX5WQGPTzN5I,
Pascäal,Pigeon Pose,Yes,,
Hoavi,Posle Vsego,Yes,spotify:track:6lfuF6fbYxsPbF9BPoAige,
Jj,Turkish Radiance,Yes,,
Sylvester,"Stereo Music For Piano, Moog, And Amplifier (For Renzo)",Yes,spotify:track:03d3oC3k20E0C3MFsGV0iz,
Ben Vida + Lea Bertucci,The Vast Interiority,Yes,spotify:track:5vxuF83Ihn5MPuhVir7qRo,
Pan American,Nightwater,Yes,spotify:track:39bpKQUSuIWjtklCfKB4gp,
Raum,Passage,Yes,spotify:track:7pG9IzOrrkSj2AZ3jT28o5,
Pan American,"Outskirts, Dreamlit",Yes,spotify:track:1T5jLXdk8aHuvTvWES2qNV,
Ruoho Ruotsi,Volver,Yes,spotify:track:25QlQzSownO423tnA6Skup,
Les Halles,Grow In Lightness,Yes,spotify:track:1WtvhNr1Jzy1UiJjk7CbYT,
Tim Daisy,In A New Light,Yes,,
Movietone,Hydra,Yes,spotify:track:51Tug0gLcH77uEPNR98mZl,
"Alister Fawnwoda, Suzanne Ciani, Greg Leisz",Night Bunny,Yes,,
April Magazine,Soft Purple Sky,Yes,spotify:track:6fiNdcDZGn6wKVUoU2aPHU,
Nacht Plank,Autumn Star,Yes,,
Norfik,I,Yes,spotify:track:6OmpxzOgFdtKWwHJxJd40N,
Astrønne,Catch Me Now,Yes,spotify:track:6TFt1AKXwtQiNRK9tQ1zoW,
Earthen Sea,Spectral Sky,Yes,spotify:track:1zDgqquShOTfWXEQOpZlbq,
Airboy Express,Lean One Way,Yes,spotify:track:3NwU6lySGGmyoVqLzUXnwr,
Stas Karpenkov,Microyoyo,Yes,,
Tim Hecker,Pluie 2 (For Sylvain Émard Danse),Yes,,
Strategy,Chaotic Era,Yes,,
Ekin Fil,Infinite Space,Yes,spotify:track:1iJJNJ3Bzi3cjiMzX6hTd4,
Christina Vantzou,A Soundtrack For Growth,Yes,,
Grouper,Pale Interior,Yes,spotify:track:6nI1FAfYETS7qtrPpyg3d7,
Saloli,Mirror,Yes,spotify:track:2h6hPYeYHDvsKhNHA7izkt,
Chantal Michelle,Cold Streamers Of Dust,Yes,spotify:track:61mjXXKdPVgQZE9GVXouTa,
Benoit Pioulard,Viel,Yes,spotify:track:24SdSdBvsXZRWGzxdrnmEW,
Earthen Sea,Gleaming Beach,Yes,spotify:track:5FMZ9HZbRKQneG2YWDwxE2,
Andrew Pekler,Browser Music 3,Yes,,
Low,Just Like Christmas,Yes,spotify:track:4zMP6aieSmWQNFdp3O4Owv,
Bergur Anderson,"Flock, the midnight choir, breathing by the ocean",Yes,spotify:track:0EPA1wcXdPNHXwvpch17SI,
John M. Bennett,Garbage At Sea,Yes,,
James Ferraro,C Lord,Yes,,
Saloli,Barcorolle,Yes,,
Terry Jennings,Winter Trees (Performed By John Tilbury),Yes,,
Andrew Pekler & Giuseppe Ielasi,Palimpsests,Yes,,
Christina Vantzou,Multiplying Into Fields Of Little Voices,Yes,,
Sugai Ken,ちゃ と 気配 (Are You High Purity?) = Cha To Kehai (Are You High Purity?),Yes,,
"Λένα Πλάτωνος, Lena Platonos",Άρωμα Ροζαλία = Rosalia Perfume,Yes,spotify:track:0C1c3tq0GeCbGFIdX4KHnt,
Yvette Janine Jackson,Stage Black,Yes,spotify:track:0ZluOj5ZQQ1WRTJzSMXddU,
Ben Bennett,A Warm Head,Yes,,
Cocteau Twins + Harold Budd,Memory Gongs,Yes,,
"Charlemagne Palestine, Terry Jennings",Short And Sweet,Yes,,
Michel Redolfi,Night Of Thousand Stars,Yes,spotify:track:2iVge7fbhFRW9mvLXd7r4L,
"CV, JAB","Seeing Redness, Plastic Fingers",Yes,spotify:track:4uDMCOsLwCz65o6i9gTzap,
Harvey Mandel,Christo Redentor,Yes,spotify:track:7ofTQzu9vlvqQ8XhDCG2r3,
Jon Lucien,Rashida,Yes,spotify:track:2atdukJfTQFsrMhsou7v45,
Gabor Szabo,Three King Fishers,Yes,spotify:track:6w3bIc0BxTPGNHqyH4KNiY,
Michel Rudolfi,Arabesque II,Yes,,
Valentina Goncharova,Zen Garden,Yes,spotify:track:2F2F0LcFLaThZrPUj7Nnvx,
Kristin Oppenhein,Cry Me A River,Yes,,
"Andrew Pekler, Giuseppe Ielasi",Maratea,Yes,spotify:track:2t9jILIjaiy1r8j7FwJHzv,
Frank Brettschneider,Abtasten Halten Filter,Yes,,
"Francesco Cavaliere, Tomoko Sauvage",Jade Lake,Yes,spotify:track:7jgPDpaDGCB32oVOBgPnQ3,
Knud Viktor,Les Éphémèmeres,Yes,,
Yannick Daby,Ló-Kó-Chhù,Yes,,
Andrew Pekler,Browser Music 2,Yes,,
Carlos Casaa,Mahalla,Yes,,
David Behrman,On The Other Ocean,Yes,spotify:track:46UxS78qOWfuMhXEVN3dYb,
Perila,Amorphous Absorption,Yes,spotify:track:2yplNF0xuMcaTxo9p2L06z,
Mark Templeton,Half Wave,Yes,spotify:track:2SmtkWgYccvJbEoUYobm8l,
Julie London,Cry Me A River,Yes,spotify:track:7f6AAixCrVar1ZY7RPHDfM,
Grouper,Ode To The Blue,Yes,spotify:track:6XtReyR9KbyDt8J3Va1UCM,
Beverly Glenn-Copeland,Old (New) Melody (By Ana Roxanne),Yes,spotify:track:28pSyaR0BtICVBrDqW1c9q,
Mary Lattimore,David Green,Yes,,
Low,Don’t Walk Away,Yes,spotify:track:6oqvi1EhR13y85KQn3pMlp,
Easy Rider,Beneath The Surface ,Yes,,
Matt & Lyra,Clandestine Half Pipe,Yes,,
Tim Hecker,Our First Whale,Yes,spotify:track:19CTmWud1ieKRQj9KsB2iL,
Robert Aki Aubrey Lowe,Music Box (Reprise),Yes,spotify:track:7DZctSvMYyprvEHQ7L2UXW,
Kindtree,Live In Kansas City,Yes,,
Loscil,Refraction 1,Yes,spotify:track:6RQcNXZafy3E4V9ZtLcXh9,
Christina Vantzou,Régime Des Fleurs,Yes,spotify:track:16xWwjg8p3T9n1aAptjIRp,
Anjou,For Pita,Yes,,
"Klara Lewis, Peder Mannerfelt",You Need To Be Kind,Yes,spotify:track:06Jed1VHdByjQ6eKuTjjn1,
Jennifer Moore,God's Work,Yes,,
Andrew Pekler,9:00AM,Yes,,
M. Geddes Gengras,Xt_RISEMONO Improvisation,Yes,,
Presence,Cloud In Reverie,Yes,,
Muir/Wyse,2,Yes,,
Motoko & Meyers,Misplaced Ceiling,Yes,spotify:track:5S9mWQQZwmCcxgNmKgNFAA,
Earthen Sea,Border Control,Yes,,
Tape Waves,Tired,Yes,spotify:track:4jKOPRh0yZHLwzKrgDtR9h,
Christina Vantzou,Glisten II,Yes,spotify:track:7972ox9UxEMlSZOVQWB0mU,
Grouper,Unclean Mind,Yes,spotify:track:1KoXckcdNDUFPu0MPMIG9Y,
"Benoit Pioulard, From Overseas",Red Cedar,Yes,spotify:track:109TZZ6ywCa1bpuXspiZTY,
Sylvia Meyer,Tren,Yes,spotify:track:2fi5LTHk7QuKGPrCePsGWk,
Lila,Not One Not Two,Yes,spotify:track:4K2Z5S3fuRgAHuMJTfdqkj,
Pavel Mikalov & Yana Pavlova,Midnight Blues,Yes,spotify:track:7gnvyzwBNhT3aa0sgixTuv,
Nick Storring,Dome,Yes,spotify:track:67nylLS4kRYpaz3Q6VTDWF,
Marie Davidson & L’Œil Nu,Lead Sister [Tim Hecker Remix],Yes,spotify:track:3lpoiqBaFqFig19fISrnt3,
Jonas Fredriksen,Making Of Intelligence Vial,Yes,,
Sávila,LA CONQUISTA,Yes,spotify:track:28cIdB6nRaZKRMwLc9KKUf,
Yab; Yavanko,Aloné,Yes,,
Motoko & Meyers,Radiolarite,Yes,,
Loscil,Pressure,Yes,spotify:track:4iFjJIfyGCSSBJEN22ofL2,
New World Aquarium,Above I,Yes,,
TJO,A Sunday 2020,Yes,,
Mark Clifford,Blue-Fi I,Yes,,
MJ Guider,Kyrie: The Stained Glass Windows In Their Original Order,Yes,spotify:track:1K5GwsazNE4zN7UOYr8lIk,
Euphoria Journal,Never Learn,Yes,,
Low,Days Like These,Yes,spotify:track:6KVjO1Wye1FuNdYx0keRkP,
Tom Hall,Dilated,Yes,spotify:track:0xcLSxuQx7AHKjXGK3X6qR,
Kind Tree,0.2,Yes,,
Danny Wolfers,Small Island Harbour,Yes,,
Luke Sanger,Archaic Landscapes,Yes,spotify:track:6KqzDk068OKF2P619wwanh,
Lucinda Chua,Before,Yes,spotify:track:2l52fArDnTVVo58eJSIVAC,
Spiritualized,Angel Sigh,Yes,spotify:track:0K9q6f8fPx3JZAvOEug6dG,
MJ Guider,Viñales,Yes,spotify:track:3pqcyWKxdpv6yVIzRAuBzF,
"Nueen, Gerard Sun",Path (feat. Gerard Sun),Yes,,
Masahiro Takahashi,Torch Dance,Yes,spotify:track:0KTshkmBfGuBmcS2LBSCxo,
Tiziano Popoli,Mimetico Erettile,Yes,spotify:track:6GCRMDArTJ17ecgfAzsLwG,
"Ilyas Ahmed, Jefre Cantu-Ledesma",Black Across White,Yes,spotify:track:5d3yv3QgiXSaCbkNTC5i3x,
Arles,Palustris,Yes,,
Loscil,Orta,Yes,spotify:track:3NMeBOpT1KZ2hhnQlOyMGW,
Bana Haffar,Totally Alive And Totally Invisible,Yes,,
Hanno Leichtmann,Loop Music 9,Yes,spotify:track:1ktJwC6y22Jz0WwXeehQSv,
Andrew Pekler,Sunshower At Sandy Island,Yes,spotify:track:1m3bBuESPcXHiB8VCw8ZYj,
Colleen,Implosion-Explosion,Yes,spotify:track:3XFE2WVHJ8VpSue33r9POm,
Esau,Composed,Yes,,
Beatrice Dillon,Workaround Seven,Yes,spotify:track:7ubIM2qZCDQZMvL1pe7lW7,
Craven Faults,Hangingstones,Yes,spotify:track:3SGcZ6KjNLXXccad1AhtU0,
Byron Westbrook,Tunnel Visioning,Yes,spotify:track:3zwmDP9euCP1EyoTFR1MDs,
Caterina Barbieri,Fantas,Yes,spotify:track:4mrRhrbG2o102StszS7I8y,
Koen Holtkamp,atmos 01,Yes,,
Inventions,Continuous Portrait,Yes,spotify:track:3lMyfDFyLzzuRyVHk7N3N1,
Taylor Deupree,Mer,Yes,spotify:track:01MpsSMdCRpbH79Vc5VpdA,
Loscil,Vespera,Yes,spotify:track:0K4cKSPVOmhept61aZto3P,
Labradford,Air Lubricated Free Axis Trainer,Yes,,
Wild Card,Untitled *,Yes,,
Flies Inside The Sun,Casanovas,Yes,,
PanAmerican,Kidnap!,Yes,,
Christmas Decorations,Local Growth *,Yes,,
Singer,Sister's Mane,Yes,spotify:track:2iU9LObx8FA7fuCG6lHkVG,
Paint And Copter,Ruminants,Yes,spotify:track:0RmLbbaJIdPYJR60pa61Ph,
Valet,Tuesday Partly Sunny,Yes,spotify:track:5LEYapO9YSDFUIWxD4EGpG,
Loscil & Destroyer,Foam Hands *,Yes,spotify:track:42iLNNwGl2aikdRxEmD09n,
Special Customer,Resistor *,Yes,,
Justin Walter,Red And Brown Leaves,Yes,,
The Gerogerigegege,> (Decrescendo),Yes,,
Earthen Sea,Rain Bell,Yes,spotify:track:60mLaQikFvyOP6IYqVnkeI,
M Geddes Gengas,River (Mcs),Yes,,
Belong,Same Places (Slow Version),Yes,,
A Winged Victory For The Sullen,The Dead Outnumber The Living,Yes,spotify:track:2ipbMsSy90hfaSM9oiaS2M,
Exael,Blue Dye (Harold Budd Tribute),Yes,,
Ian Lehman,U,Yes,,
Facs,Strawberry Cough,Yes,spotify:track:5iNKcNQheraxE7L9IhttFU,
Belong,Beeside,Yes,spotify:track:5v41pYDsIBx2kXMMZll6bS,
Benoit Pioulard,If I Could Be Anything I'd Be Nothing,Yes,spotify:track:3E7ZVlOO355RZFVGzSCKos,
Ana Roxanne,A Study In Vastness,Yes,spotify:track:2efXjd2d8PRQPFkoiPwwyS,
Telectu,Arepo Il,Yes,,
Esau,Indoor Peace,Yes,,
Robert Aki Aubrey Lowe & Ariel Kalma,New York Miracle,Yes,spotify:track:28fL3hxCmjAGMA8WcNO3HK,
Koko,#3,Yes,,
Sound People,Exhale Patterns,Yes,,
Casino Versus Japan,"Come Along, Do",Yes,spotify:track:5HIhTwd4cNFHLUNZe9oxDU,
Wzrdryav,Elysian Chorus,Yes,spotify:track:100HgymuNMsnaKnkOboocx,
Julius Theory,Jersey ,Yes,spotify:track:2bOC0Sk2WeMnvAVO4qPRCW,
KMRU,Points,Yes,spotify:track:1Oq9fmfPG3huraqCR7I8Au,
Aria Rostami,Acra,Yes,spotify:track:7I8DZ98imCUIIWBLOR5t8c,
Bride,Let The Son Shine,Yes,spotify:track:0oydzfNZ70jcr7W2nckFiR,
Kid Fears,Woven,Yes,,
Carmen Villa,Molina,Yes,spotify:track:3FGHmyq2znqXtpVCaZUujq,
Benoît Pioulard,Kit,Yes,spotify:track:7BbwIYk9ALayUKCVFcoPGP,
Byron Westbrook,Yellow Horizon Line,Yes,spotify:track:1n8gADXNBT5aHpc4zYDHa5,
Jazzless,Something Warm About The Rain,Yes,spotify:track:6qokDqbsfQKWdZZ1MxGB8c,
"The Humble Bee, Benoit Pioulard",Off Camera,Yes,spotify:track:4wNpc3YZckyNrp8gpLYBNm,
Echostar,Easy Life,Yes,spotify:track:6RN4wqq0xvWdWcq5uy62bf,
Avalon Kalin,Creatrice i,Yes,,
Illuvia,Sky Beyond Sky,Yes,spotify:track:3m6nDczbidu8VVzc5OZXpp,
C.K,Log Off (Blank),Yes,,
Ebi,Kaze,Yes,spotify:track:1CCzedmWQM2OhOPufMpWGP,
Exael,Room Of Veiled Lights,Yes,,
Adult Fantasies,The Party Is Over,Yes,spotify:track:5bD4i0Unk7dyzYz8baczWO,
Grouper,Little Gray Cat,Yes,spotify:track:1Sllhw0OERRlTU9tjFpbW3,
Loscil,Fromme,Yes,spotify:track:24BctB6JjJ4hwtpzUPkO3f,
Cleared,Bonded,Yes,spotify:track:3XLTYaIBYbUlDXsuofxaUT,
Less Bells,Nightjar,Yes,,
"CV, JAB",Saint-Gilles Lockdown,Yes,spotify:track:2Jk1EnMIMUVSLEchQefsLv,
Supplement,Sloblues,Yes,,
Andrew Pekler,Encounter,Yes,,
Robert Aiki Aubrey Lowe,Misshapen Measures Pt1,Yes,,
Chris Herbert,Transition 32,Yes,,
Hideki Umezawa & Andrew Pekler,Amami Remote Extension,Yes,spotify:track:2zfHCm8wEitNjCs3OkKVd6,
Ana Roxanne,"Take The Thorn, Leave The Rose",Yes,spotify:track:4lGU6coYhhEH6ekB5bN4cZ,
HANS OTTE,WASSERMANNMUSIK,Yes,spotify:track:10v8eFHiN6BfDyBFe9iJRe,
DESERT FLOWER,SUFI,Yes,,
Klaus Schulze,Freeze,Yes,,
Adam Wiltzie,Bridget’s Theme,Yes,spotify:track:6HGhLPXLTHFzf73j6skkys,
Jed Kurzel,Riding On,Yes,spotify:track:6uM621WIJjrSR7bZoD7U79,
A Winged Victory For The Sullen,Long May It Sustain,Yes,spotify:track:58mHeV8FhKFZh3BumrhEya,
Huerco S.,Promises Of Fertility,Yes,spotify:track:3iFIPidnCRuPXN7UwkxTHv,
JOHN HASSEL/BRIAN ENO,DELTA RAIN DREAM,Yes,,
UNDERWOOD FIVES,LABRADFORD,Yes,,
Erkin Koray,Cemalim,Yes,spotify:track:3lknNPO6RMGM9FMdkEHtBC,
Kool & The Gang,Summer Madness,Yes,spotify:track:2uMqG8w8oi09fB2YA2QLOm,
Eddie Chacon,Trouble,Yes,spotify:track:1zNxZH01i4r87zjl8JO6ZV,
Perfume Genius,Leave,Yes,spotify:track:4NUgMG0zEQvlbJ1pEVnCFQ,
ADAM WILTZE,THE ENDLESS BATTLE OF THE MAUDLIN BALLADE PART 3,Yes,spotify:track:6awyKXOjkfu7qIOaFT9a6Y,
Andrew Pekler,Encounter,Yes,,
Ana Roxanne,Suite Pour L'invisible,Yes,spotify:track:5JTRbD6x9nnYh3mrrK3kcR,
Christopher Bissonnette,Consequence,Yes,spotify:track:67mSMODNqjV681AGL1KrCs,
Mary Lattimore,Just Another Day,Yes,,
Lotus Plaza,Gossamer,Yes,spotify:track:3gVnQFOm9kw6WQ6FI847hj,
Loscil,Stave Peak,Yes,spotify:track:1zkg1Iy9lFRF5ZQHMEiR9y,
Jake Muir,The Stillness Of The Sealed Eye,Yes,,
Gregg Kowalsky,Three Sisters Spring,Yes,spotify:track:0J0BNOXr0ro2hQiWT7h8s5,
Setlene Eden,Water Primate,Yes,,
Daughter Produkt,Binary State Zero,Yes,,
Strategy,The Babbling Brook,Yes,spotify:track:1E5oQVcOX5azkby8EzpOxM,
Christina Vantzou,Little Darlin' Seize The Sun,Yes,spotify:track:0FcAIIz4Ti87cFBwyD3iCE,
Main,Cypher,Yes,spotify:track:3OudDwj55nr1MxUieWxUv1,
Niecy Blues,CRY!,Yes,spotify:track:3U9U31zDSPEKsKk4Lfy0im,
Klara Lewis,Shine,Yes,spotify:track:6Cw0yDB7HNly660aMjmVUk,
James Plotkin,Hung On A Line,Yes,spotify:track:0sZtBWhi1KrvHQ93QwEsok,
