Artist,Title,Found on Spotify?,Spotify URI,Corrections
Lucho Gatica,Encadenados,Unknown,,
Joe Bataan,Mujer,Unknown,,
Ralfi Pagan,El Hijo De Mama,Unknown,,
Los Dinamicos Exciters,Algo Muy Profundo,Unknown,,
Los Zafiros,He Venido,Unknown,,
"Javier Solis, Nacho Sanchez y Sus Mariachis",La Retirada,Unknown,,
Los Diamantes,"Mentira, Mentira",Unknown,,
Irene Rivas,Vida Mia,Unknown,,
Aguabella,Image Of A Star,Unknown,,
Pedro Vargas,Acercate Mas,Unknown,,
Los Panchos,Me Voy P'al Pueblo,Unknown,,
Moscovita Y Sus Guajiros,Irremediablemente Solo,Unknown,,
Lupita Palomera,Perfidia,Unknown,,
Antonio Machin,El Manisero,Unknown,,
Perez Prado,Ni Hablar,Unknown,,
Perez Prado And His Orchestra,Cerezo Rosa,Unknown,,
SON CLAVE DE ORO,ZUM ZUM ZUM BABAHE,Unknown,,
COTORRAS Y COCODRILOS,MARIMBA CUQUITA,Unknown,,
Toña La Negra,Vereda Tropical,Unknown,,
Daniel Santos,Dos Gardenias,Unknown,,
Los Zafiros,Mis Sentimientos,Unknown,,
Andy Russel,Sonata De Amor,Unknown,,
Luis Perez Meza,Cuando Se Llega A Viejo,Unknown,,
Leo Dan,Te He Prometido,Unknown,,
Boleros Encadenados,Cerezo Rosa No. 3,Unknown,,
Boleros Encadenados,Orfeo Negro,Unknown,,
Cuarteto Los Zafiros,Canción De Orfeo,Unknown,,
Xavier Cugat,Perfidia,Unknown,,
Los Panchos,Flor De Azalea,Unknown,,
Perlas Cubanas,Ya No Me Quieres,Unknown,,
Irene Rivas,Si Supieras La Verdad,Unknown,,
Irene Rivas,Dolor Y Fuego,Unknown,,
Leonardo Paniagua,Mi Secreto,Unknown,,
"Little Francisco Greaves, The All Stars Combo",Necia De Mi Corazon,Unknown,,
"Gabino Pampini, Combo Impacto",Dos Noches,Unknown,,
José José,Tu Melodía,Unknown,,
"Carmela Y Rafael, La Rondalla Mexicana Del Chato Franco",Siempreviva,Unknown,,
Pedro Infante,La Negra Noche,Unknown,,
Lucha Villa,Amanecí En Tus Brazos,Unknown,,
Javier Solís,Sabrás Que Te Quiero,Unknown,,
Toña La Negra,Cada Noche Un Amor,Unknown,,
Lucho Gatica,Amor Sin Pasado,Unknown,,
José José,Tú Me Deliro En Vivo 1973,Unknown,,
Alci Acosta,Pecado Mortal,Unknown,,
Los Blue Angels,Cielo Sin Luna,Unknown,,
Frankie Gamez Y Los Matadores,Lo Mucho Que Te Quiero,Unknown,,
Leonardo Paniagua,Me Estoy Acostumbrando A Ti,Unknown,,
Chavela Vargas,Desden,Unknown,,
Lucho Gatica,UNA SEMANA SIN TI,Unknown,,
Caetano Veloso,Cucurrucucú Paloma,Unknown,,
Atahualpa Yupanki,Regreso Del Pastor,Unknown,,
Víctor Yturbe 'Pirulí',MI SEGUNDO AMOR,Unknown,,
PEDRO INFANTE,"Corazón, Corazón",Unknown,,
Julio Jaramillo,Odio En La Sangre ,Unknown,,
Alci Acosta Su Voz Y Su Piano,Gota A Gota,Unknown,,
Chabela Vargas,No Te Importe Saber,Unknown,,
Lucho Gatica,Rosa,Unknown,,
Los 3 Ases,Delirio,Unknown,,
Agustin Lara,Solamente Una Vez,Unknown,,
Agustin Lara,Rival,Unknown,,
Irma Dorantes,Corazon De Seda,Unknown,,
JOSÉ JOSÉ Y JULIO IGLESIAS,EL RELOJ,Unknown,,
"Toña La Negra, Conjunto de Alvarito",Azul,Unknown,,
Roberto Carlos,Detalles,Unknown,,
Los Moonlights,Mi Dulce Anhelo,Unknown,,
Ralfi Pagan,No Soy De Ti,Unknown,,
AGUABELLA,IMAGE OF A STAR,Unknown,,
Cuarteto Los Zafiros,Canta Lo Sentimental,Unknown,,
Luis Aguile,Mira Que Luna,Unknown,,
Los Tres Caballeros,La Barca,Unknown,,
Julio Jaramillo,Lejos De Ti,Unknown,,
Javier Solis,Arbol Sin Hojas,Unknown,,
VICENTE FERNANDEZ,HASTA LA TUMBA,Unknown,,
Irene Rivas,Tonto,Unknown,,
Los Bukis,Tu Carcel,Unknown,,
Los Diablitos,Los Caminos De La Vida,Unknown,,
Leonardo Paniagua,Cuando Tu No Estas,Unknown,,
Los Cuatro Soles,Nunca Mas Podre Olvidarte,Unknown,,
LOS APSON,ANA,Unknown,,
"Eydie Gormé, Los Panchos",Di que no es Verdad,Unknown,,
José José,Amor Mío,Unknown,,
"Ismael Rivera, Rafael Cortijo Y Su Combo",El Que No Sufre No Vive,Unknown,,
FELIPE URBAN,"AMOR ETERNO, COSTUMBRES",Unknown,,
Los Tigres Del Norte,Mañanitas Tapatias,Unknown,,
Enrique Guzman,Las Hojas Muertas,Unknown,,
LA LUPE,GRAN TIRANA,Unknown,,
Julio Jaramillo,Lejos De Ti,Unknown,,
Álvaro Carrillo,Popurrí : Amor Mío / Sabrá Dios / Sabor A Mí ,Unknown,,
Chelo,Mejor Me Voy,Unknown,,
Javier Solis,Pa'Todo El Ano,Unknown,,
Sunny And The Sunliners,Botella Envenenada,Unknown,,
Unknown Artist,PANAMA SOUL,Unknown,,
Felipe Pirela,Voy,Unknown,,
GATOS NEGROS,YOLANDA,Unknown,,
Internacional Carro Show,Veneno,Unknown,,
Los Tres Caballeros,Noche No Te Vayas,Unknown,,
REINALDO HENRIQUES CON EL CONJUNTO MELÓDICO DE RENÉ TOUZET,NO TE IMPORTA SABER,Unknown,,
Daniel Santos Con Guitarras,Linda,Unknown,,
FELIPE PIRELA,VPY (AGUA BENDITA),Unknown,,
DAMIRO,NO TE IMPORTA SABER,Unknown,,
Atahualpa Yupanki,Regreso Del Pastor,Unknown,,
VICENTE FERNANDEZ,CRUZ DE OLVIDO,Unknown,,
Hermanos Castro,Con Tinta Roja,Unknown,,
Los Pasteles Verdes,Baby,Unknown,,
Los Legendarios,Adiós Ángel Mío,Unknown,,
"Daniel Santos, La Sonora Mexicana",Lamento Borincano,Unknown,,
BENY MORE,MUCHO AMOR,Unknown,,
Vicentico Valdez,Una Aventura,Unknown,,
Sonora Maracaibo,Dime La Verdad,Unknown,,
Celina Y Reutilio,La Casa de Yagua,Unknown,,
GRUPO FENIX,LA ZORRA,Unknown,,
Rodolfo Y Su Tipica,Plegaria,Unknown,,
GRUPO JU JUY,LA CUMBIA DEL FERROCARRIL (EL TRENECITO),Unknown,,
Los Morunos,Motivos,Unknown,,
La Tropa Vallenata,Los Caminos De La Vida,Unknown,,
Grupo Niche,Sin Sentimientos,Unknown,,
La Banda Futuro,Los Reyes Del Amor,Unknown,,
Maelo,Aide (Te Necesito Mi Amor),Unknown,,
Welfo,Cantinero De Cuba,Unknown,,
David Pabón,Aquel Viejo Motel,Unknown,,
Eddie Santiago,Qué Locura Enamorarme de Ti,Unknown,,
Tania,Pena Que Yo Siento,Unknown,,
Zayda,Lo Quiero A Morir,Unknown,,
Ray Cuestas Y Su Conjunto,Enfermera,Unknown,,
Rodolfo Y Su Tipica,Vanidad ,Unknown,,
Grupo Marina Perla,Al Calor De La Cumbia,Unknown,,
Cantina Y Su Combo,La Chicharrita Del Café (Linda Marta),Unknown,,
Eduardo Zurita,Mosaico De Cumbias,Unknown,,
Lisandro Meza,Te Llevaré (Rebajada),Unknown,,
Bola De Nieve,Drume Negrita,Unknown,,
Rafael Cortijo Y Ismael Rivera,Un Minuto De Silencio,Unknown,,
Toña La Negra,Cenizas,Unknown,,
Trio Los Panchos,Miseria,Unknown,,
Los Relampagos Del Norte,Mi Tesoro ,Unknown,,
Lucho Gatica,Encadenados,Unknown,,
Alci Acosta,Porque Yo Quiero,Unknown,,
Los Tres Aces,Estoy Perdido,Unknown,,
Bienvenido Granda,Calla,Unknown,,
Lobo Y Melon,La Sitiera,Unknown,,
"Lucho Bermudez, Matilde Diaz",Danza Negra,Unknown,,
Rodolfo Con Los Hispanos,Enamorado,Unknown,,
"Pastor López, Nelson Henriquez",La Cumbia,Unknown,,
"Celina Y Reutilio, Conjunto Odulio Morales",San Lázaro,Unknown,,
Los Moonlights,La Capilla De Suenos,Unknown,,
Sunny And The Sunliners,Pa Que Sientas Lo Que Siento,Unknown,,
Los Jaibos,Nayla,Unknown,,
Vicente Fernández,No Hagas Llorar A Esa Mujer,Unknown,,
King Nando And His Orchestra,El Solitario,Unknown,,
Excerpts From Eduardo Galeano’s,Poetry,Unknown,,
Violeta Parra,Gracias A La Vida,Unknown,,
Milton Nascimento,O Que Será (À Flor Da Pele),Unknown,,
Julio Jaramillo,Incertidumbre,Unknown,,
Chavela Vargas,Un Mundo Raro,Unknown,,
Joan Baez,El Preso Numero Nueve,Unknown,,
Joe Bataan,The Prayer,Unknown,,
Caetano Veloso,Oração De Mãe Menininha,Unknown,,
Julia De Burgos,Yo Misma Fui Mi Ruta,Unknown,,
José De Molina,La Bomba,Unknown,,
Joe Rodríguez Y Su Grupo Latino,Cumbia De Los Pobres / Nuestra Pobreza,Unknown,,
Mercedes Sosa,Alfonsina Y El Mar,Unknown,,
Pablo Milanés,Yo Soy Un Hombre Sincero,Unknown,,
Los Tigres Del Norte,La Jaula De Oro,Unknown,,
Lydia Mendoza,Mal Hombre,Unknown,,
Victoria Santa Cruz,Me Gritaron ¡Negra!,Unknown,,
Joe Bataan,I Wish You Love (Part 1),Unknown,,
Los Moonlights,Si Te Doy Mi Corazón,Unknown,,
Los Terricolas,Poquito A Poco,Unknown,,
Elbert Moguel Y Los Strwck,Dilo Tu,Unknown,,
Los Pasteles Verdes,El Presidiario,Unknown,,
Lucho Gatica,Una Semana Sin Ti,Unknown,,
Acerina Y Su Danzonera,La Flauta Magica,Unknown,,
Daniel Santos,Flores Negras Fichas Negras,Unknown,,
Antonio Machín,El Manisero,Unknown,,
Los Lideres,Pedacito De Mi Vida,Unknown,,
Orquesta América,La Basurita,Unknown,,
"Los Angeles Azules, Grupo Carabo",El Afilador,Unknown,,
Los Tres Diamantes,Un Mundo Raro,Unknown,,
Los Socios Del Ritmo,Amor Por Internet,Unknown,,
Dueto Dominante,Cariño,Unknown,,
Eydie Gorme Y Trio Los Panchos,Luna Lunera,Unknown,,
Los Moonlights,Serás Mía = I'm Yours,Unknown,,
Polo Y Los Apson,Ana,Unknown,,
Los Solitarios,Ya Se Va,Unknown,,
Los Terricolas,Mala Suerte Tengo Yo,Unknown,,
Lucho Gatica,Más Allá,Unknown,,
Los Tecolines,Cerezo Rosa,Unknown,,
Agustin Lara,Amor De Mis Amores,Unknown,,
Julio Jaramillo,Mi Locura,Unknown,,
José José,Sabor A Mi,Unknown,,
Javier Solís,Espera,Unknown,,
Ritmo 7,Mi Adoracion,Unknown,,
Bobby Pulido,Desvelado,Unknown,,
Conjunto Miramar,Pregonando,Unknown,,
Los Rivales,MUÑEKA ESQUIVA,Unknown,,
SONORA ALTEPEXANA,Copa Rota,Unknown,,
Julio Jaramillo,Pasion,Unknown,,
Hermanas Hernandez,Que Te Importa,Unknown,,
Los Tres Diamantes,"Mentira, Mentira",Unknown,,
Lucho Gatica,Si me comprendieras,Unknown,,
Julio Jaramillo,Deuda,Unknown,,
Beatriz Adriana,Adios y Bienvenida,Unknown,,
Selena,Siempre Hace Frío,Unknown,,
Hector Rivera And The Latin Renaissance,"I Want You, I Need You, I Love You ",Unknown,,
Ralfi Pagan,Didn't Want To Have To Do It,Unknown,,
Los Silvertones,Fin A Mi Soledad,Unknown,,
Harvey Averne,Accept Me,Unknown,,
Paul Ortiz Y La Orquesta Son,Tender Love,Unknown,,
Ralfi Pagan,Just For A Little While,Unknown,,
"Paul Ortiz y la Orq. Son, Papo Felix",There`s No Feeling,Unknown,,
Ralfi Pagan,Don't Stop Now,Unknown,,
Chuito & The Latin Uniques,Wish I Could,Unknown,,
The Bennito Sextet Plus One,Love is to Say,Unknown,,
"Little Francisco Greaves, The All Stars Combo",Saying Goodbye,Unknown,,
"Joe, Los Silvertones",You Call Me By My Name,Unknown,,
The New Generation Orch.,I'm No Fool,Unknown,,
Ralfi Pagan,I Could Never Hurt You Girl,Unknown,,
Mantrap,Suavecito,Unknown,,
Los Friends,Confessing A Feeling,Unknown,,
Los Rockin Devils,Angel Mio,Unknown,,
Chavela Vargas,No Volvere,Unknown,,
Chavela Vargas,Manzanita,Unknown,,
Chabela Vargas,Verde Luna,Unknown,,
Chavela Vargas,Quisiera Amarte Menos,Unknown,,
Chavela Vargas,Soledad,Unknown,,
Chavela Vargas,La Churrasca,Unknown,,
Chavela Vargas,Un Mundo Raro,Unknown,,
Chabela Vargas,Mi Segundo Amor,Unknown,,
Chavela Vargas,Obsesión,Unknown,,
Chavela Vargas,Desden,Unknown,,
Chavela Vargas,Alondra,Unknown,,
Chavela Vargas,Hace Un Año,Unknown,,
Chabela Vargas,La Noche De Mi Mal,Unknown,,
Chavela Vargas,Cartas Marcadas,Unknown,,
Chavela Vargas,Cruz De Olvido,Unknown,,
"Chavela Vargas, Antonio Bribiesca",Adoro,Unknown,,
"Chavela Vargas, Antonio Bribiesca",Que Te Vaya Bonito,Unknown,,
Chavela Vargas,Vámonos,Unknown,,
Chabela Vargas,No Te Importe Saber,Unknown,,
Blue Öyster Cult,Don’t Fear The Reaper,Unknown,,
Verdelle Smith,(Alone) In My Room,Unknown,,
"Lilliam Suarez, Ney Moreira Y Su Conjunto",Hipocresia,Unknown,,
Los Diablos,No Tengo A Nadie,Unknown,,
Henry Stephen,Ella Es ,Unknown,,
? & The Mysterians,Shout (Part 1 & 2),Unknown,,
The Mamas & The Papas,Do You Wanna Dance,Unknown,,
Nina Simone,Wild Is The Wind,Unknown,,
Gal Costa,Azul,Unknown,,
Tarika Blue,Dreamflower,Unknown,,
Nohelani Cypriano,Lihue,Unknown,,
Phyllis Dillon,A Thing Of The Past,Unknown,,
Raskahuele,Mundo Ilogico,Unknown,,
Los Bukis,Presiento Que Voy A Llorar,Unknown,,
Alma,Wat You Won't Do For Love,Unknown,,
Juan Gabriel,Hasta Que Te Conoci ,Unknown,,
Velly Joonas,"Stopp, Seisku Aeg!",Unknown,,
Lucho Gatica,Un Poco Más,Unknown,,
"Vicentico Valdés, La Sonora Matancera",Una Aventura,Unknown,,
Unknown Artist,Cuando Calienta El Sol,Unknown,,
Los Apson,Fue En Un Cafe,Unknown,,
Elbert Moguel Y Los Strwck,Dilo Tu,Unknown,,
La Rondalla De Saltillo,Como Imaginar,Unknown,,
Christian Nodal,Adiós Amor,Unknown,,
Chavela Vargas,No Soy De Aqui Ni Soy De Alla,Unknown,,
Pedro Infante,Historia De Un Amor,Unknown,,
Amparo Montes,Inolvidable,Unknown,,
Angel Canales,Nostalgia,Unknown,,
Unknown Artist,Panama Rare Soul,Unknown,,
Daniel Santos,Perdón ,Unknown,,
Jeanette,El Muchacho de Los Ojos Tristes,Unknown,,
ABBA,Estoy Soñando,Unknown,,
Chavela Vargas,Flor De Azalea,Unknown,,
Lucho Gatica,Asi Es El Amor,Unknown,,
Lydia Mendoza,Sola ,Unknown,,
Trío Los Jaibos,Perdámonos,Unknown,,
Trío Los Jaibos,Carta Fatal,Unknown,,
Armando Manzanero,Adoro,Unknown,,
Los Tecolines,Flores Negras,Unknown,,
Los Dandys,Dime Por Que,Unknown,,
Julio Jaramillo,Amor del alma,Unknown,,
Los Tres Diamantes,Miénteme,Unknown,,
Trío Los Jaibos,Loca Pasion,Unknown,,
Jazzy Romero,Inolvidable,Unknown,,
Jazzy Romero,Sabor A Mí,Unknown,,
Jazzy Romero,Nuestro Juramento,Unknown,,
Jazzy Romero,Último Amor,Unknown,,
Los Graduados,Sueño Contigo,Unknown,,
Joe Rodríguez Y Su Grupo Latino,Cumbia De Los Pobres / Nuestra Pobreza,Unknown,,
Tulio Enrique Leon,Cumbia Del Monte,Unknown,,
Chico Cervantes,Cumbia De La Paz,Unknown,,
La Sonora Vallenata,La Velludita,Unknown,,
Eddie Palmieri,Solo Pensar En Ti,Unknown,,
Rolando La Serie,Sabor A Mí,Unknown,,
Virginia López,"Sí, Sí",Unknown,,
Pete “El Conde” Rodriguez,Convergencia,Unknown,,
Alci Acosta,Porque Yo Quiero,Unknown,,
"Beny More, Perez Prado, Mariano Merceron, Rafael De Paz",Mata Siguaraya,Unknown,,
Julio Jaramillo,Rondando Tu Esquina,Unknown,,
Pedro Infante,La Negra Noche,Unknown,,
Los Tres Diamantes,"Mentira, Mentira",Unknown,,
Ric Manrique Jr.,Inday Ng Buhay Ko,Unknown,,
Sylvia La Torre,Sampaguita,Unknown,,
Cenon Lagman,Bakit Ako Umiibig Sa Iyo,Unknown,,
Bluejeans,Magbalik Ka Sa Akin,Unknown,,
Cenon Lagman,Magbalik Ka Sa Akin,Unknown,,
Ric Manrique Jr.,Ang Tangi Kong Pag Ibig,Unknown,,
Chivirico,Asi,Unknown,,
Los Tecolines,Cancion Del Alma,Unknown,,
Javier Solís,Desesperadamente,Unknown,,
Joe Bataan,Mi Nube,Unknown,,
Los Zafiros,Mi Oración,Unknown,,
Los Mozambiques,No Llores Mas,Unknown,,
Los Moonlights,Vuelve A Mi,Unknown,,
Toña La Negra,Vereda Tropical,Unknown,,
Lucho Gatica,Rosa,Unknown,,
Los Bravos del Norte de Ramón Ayala,Mi Tesoro,Unknown,,
Jorge Luis Cabrera,Musica Romantica,Unknown,,
"Arcadio Molinar, The Strangers",Confesion,Unknown,,
Los Zafiros,Herido De Sombras,Unknown,,
"Celia Cruz, La Sonora Matancera",Luna Sobre Matanzas,Unknown,,
Ralfi Pagan,No Soy De Ti,Unknown,,
"Toña La Negra, Alvarito",Desolacion,Unknown,,
Javier Solis,Pa'Todo El Ano,Unknown,,
Lucha Villa,Con Mis Propias Manos,Unknown,,
Señor Daniel Murrieta Huerta,Lamento De Un Bohemio,Unknown,,
Celia Cruz,Aunque Me Cueste La Vida,Unknown,,
Los Tres Reyes,Triangulo,Unknown,,
Los Tres Diamantes,Usted,Unknown,,
Joe Loco,Jive Mambo,Unknown,,
José José,Una Mañana,Unknown,,
Los Dinámicos Exciters,Morning,Unknown,,
Freddy Y Sus Afro Latinos,Maltrato,Unknown,,
"Cheo Garcia, Felipe Pirela, Orquesta Billo's Caracas Boys",Por La Vuelta,Unknown,,
Los Moonlights,Te Quiero A Ti,Unknown,,
Roberto Y Su Zafra,El Infierno,Unknown,,
Los Dinámicos Exciters,Algo Muy Profundo,Unknown,,
"Carmela Y Rafael, La Rondalla Mexicana Del Chato Franco",Siempreviva,Unknown,,
Los Tres Ases,Delirio,Unknown,,
Los Dandys,Ojos Cafe,Unknown,,
Vicente Fernández,De Que Manera Te Olvido,Unknown,,
Alvaro Carrillo,Cancionero,Unknown,,
Los Moonlights,Yo Te Necesito,Unknown,,
Los Mozambiques,Ilsa,Unknown,,
"Little Francisco Greaves, The All Stars Combo",Necia De Mi Corazon,Unknown,,
"Arcadio Molinar, The Strangers",Cariño,Unknown,,
Javier Solís,A La Orilla Del Mar,Unknown,,
Antonio Aguilar,Pa' Que Me Sirve La Vida,Unknown,,
PELICULA ENAMORADA,MALAGUEÑA SALEROSA,Unknown,,
Javier Solís,Besame Y Olvidame ,Unknown,,
Lucha Villa,Amaneci En Tus Brazos,Unknown,,
Lucho Gatica,La Barca,Unknown,,
Armando Manzanero,Cuando Estoy Contigo,Unknown,,
David Lama,Candilejas,Unknown,,
Los Zafiros Cubanos,He Venido,Unknown,,
Dúo Los Diablos,Loco Amor,Unknown,,
LOS EXCITERS,NO PUEDO SOUL,Unknown,,
Los Moonlights,La Capilla De Suenos,Unknown,,
Ralfi Pagan,El Hijo De Mama,Unknown,,
Los Hermanos Rigual,Cuando Calienta El Sol,Unknown,,
Javier Solís,Mar,Unknown,,
Trio Los Panchos,Miseria,Unknown,,
LUCHA VILLA,CON MIS PROPIAS MANOS,Unknown,,
Lucho Gatica,La Gloria Eres Tu,Unknown,,
COMBO IMPACTIO,DOS NOCHES,Unknown,,
Los Angeles Negros,Amor Mio,Unknown,,
JOEY PASTRANA,NOCHE DE RONDA,Unknown,,
LOS EXCITERS,NO PUEDO SOUL,Unknown,,
RAFAEL CORTIJO Y ISMAEL RIVERA,UN MINUTO DE SILENCIO,Unknown,,
Celia Cruz Con La Sonora Matancera,SUEÑOS DE LUNA,Unknown,,
Joe Bataan,Mujer,Unknown,,
Los Beachers,Ese Mar Es Mio,Unknown,,
JANET,CORAZON DE POETA,Unknown,,
Jorge Valente,Sabor A Nada,Unknown,,
BIENVENIDO GRANDA,CALLA,Unknown,,
Los Freddy's,Sin Tu Amor,Unknown,,
Los Pasteles Verdes,Recuerdos De Una Noche,Unknown,,
LOS RELAMPAGOS DEL NORTE,TESORO,Unknown,,
ENRIQUE GUZMAN,TU CABEZA EN MIS HOMBROS,Unknown,,
Los Terricolas,El Plebeyo,Unknown,,
Los Zafiros,Mis Sentimientos,Unknown,,
Joe Cuba Sextet,Mujer Divina,Unknown,,
LOS SILVERSTON,FIN A MI SOLEDAD,Unknown,,
ALEJANDRO FERNANDEZ,MORENITA MIA,Unknown,,
Los Tres Diamantes,Usted,Unknown,,
Los Tecolines,Cien Años,Unknown,,
Los Angeles Negros,Ayer Preguntaron Por Ti,Unknown,,
Lucho Gatica,Quisiera Ser,Unknown,,
Orquesta Aragon,Alla Va Eso,Unknown,,
Joe Valle,Felicidades,Unknown,,
Las Colombianitas,Cuerpo Sin Alma,Unknown,,
ELVIS MARTINEZ,ME SEGUIRES BUSCANDO,Unknown,,
Leonardo Paniagua,Cuando Tu No Estas,Unknown,,
SONORA MARAICABO,NAYLA,Unknown,,
LOS DIAMANTES,MENTIRA MENTIRA,Unknown,,
Pedro Infante,El Muñeco de Cuerda,Unknown,,
Los Tecolines,Cerezo Rosa,Unknown,,
Chelo Silva,Imploracion,Unknown,,
MARIA LUISA LANDIN,AMOR PERDIDO,Unknown,,
ALBERTO VARGAS,CUANDO CALIENTA EL SOL,Unknown,,
Pedro Infante,Las Tres Cosas,Unknown,,
Los Yaki,La Gloria Eres Tú,Unknown,,
Hermanos Rigual,Cuando Calienta El Sol,Unknown,,
Dueto Dominante,Cariño,Unknown,,
Javier Solís,Pa' Todo El Año,Unknown,,
Linda Ronstadt,Por Un Amor,Unknown,,
"Toña La Negra, Alvarito",Desolacion,Unknown,,
Bienvenido Granda,Egoismo,Unknown,,
Alberto Vasquez,Historia De Mi Amor,Unknown,,
"Bienvenido Granda, La Sonora Matancera",Oyeme Mamá,Unknown,,
Welfo,Cantinero De Cuba,Unknown,,
Los Angeles Negros,Popurri De Boleros,Unknown,,
Lola Beltran,A Los Cuatro Vientos,Unknown,,
Cuco Sanchez,Que Manera De Perder,Unknown,,
Lucho Gatica,No Me Platiques,Unknown,,
Antonio Machin,Dos Gardenias,Unknown,,
Agustin Lara,Señora Tentacion,Unknown,,
Los Panchos,La Barca,Unknown,,
Lola Beltrán,Echame A Mi La Culpa,Unknown,,
Los Angeles Negros,Popurri De Boleros,Unknown,,
Cuco Sanchez,Nuestro Gran Amor,Unknown,,
Felipe Pirela,Voy,Unknown,,
Guller,Corazonito,Unknown,,
Los Yaki,Cenizas,Unknown,,
Los 3 Amigos,Rondando Tu Esquina,Unknown,,
Daniel Santos,Corazon No Llores,Unknown,,
Dolores Hernandez,Sabor a mi,Unknown,,
Mandela Torres,La Coqueta De Teresa,Unknown,,
"José Alfredo Jiménez, Mariachi Vargas de Tecalitlán",En El Ultimo Trago,Unknown,,
Lorenzo De Monteclaro,Flor Morena,Unknown,,
Piero,Tengo La Piel Cansada De La Tarde,Unknown,,
Los Llayras,Amame,Unknown,,
La Revolución De Emiliano Zapata,Como Te Extraño,Unknown,,
Los 7 Modernists,Camino Verde,Unknown,,
Los Solitarios,Nuestra Promesa,Unknown,,
La Tropa Vallenata,Los Caminos De La Vida,Unknown,,
Sandra Cumberbatch,Pienso En Ti,Unknown,,
Los Chicanos,Nuestro Juramento,Unknown,,
Punto Sur,Ayudame A Escribir Esta Cancion,Unknown,,
Mongo Santamaria,No Me Importa,Unknown,,
ARMANDO MANZANERO,CUANDO ESTOY CONTIGO,Unknown,,
LUCHA VILLA,CON MIS PROPIAS MANOS,Unknown,,
Los Terricolas,Una Carta ,Unknown,,
"Javier Solís, Mariachi Nacional De Arcadio Elias",Entrega Total,Unknown,,
Lucha Villa,Amaneci En Tus Brazos,Unknown,,
LOS TRES ACES,ESTOY PERDIDO,Unknown,,
SELENA Y LOS DINOS,COSTUMBRES (DESPACITO),Unknown,,
MUJER DEL AYER,ASI ASI,Unknown,,
SONORA ALTEPEXANA,GRACIAS AMOR,Unknown,,
La Sonora Vallenata,La Velludita,Unknown,,
LA SONORA MALECON,LA CUMBIA DE MARIA,Unknown,,
Sonora Tropicana,Cosas Del Amor,Unknown,,
David Záizar,La Malaguena,Unknown,,
"Mariachi Vargas de Tecalitlán, Beatriz Adriana",No Volveré Jamás Contigo,Unknown,,
Chavela Vargas,Quisiera Ser,Unknown,,
Rocío Dúrcal,Amor Eterno,Unknown,,
Cuarteto Los Zafiros,Canta Lo Sentimental,Unknown,,
Javier Solis,Cuando Me Pierdas,Unknown,,
Los Angeles Negros,Amor Mio,Unknown,,
Javier Solis,En Esta Tarde Gris,Unknown,,
LA LUPE,LOCO AMOR,Unknown,,
LA SONORA MATANCERA,"LOLA, LOLITA, LOLA",Unknown,,
Los Angeles Azules,Me Haces Falta Tu,Unknown,,
"Javier Solis, Nacho Sanchez y Sus Mariachis",La Retirada,Unknown,,
LOS PANCHOS,VOY GRITANDO POR LA CALLE,Unknown,,
YOLANDA DEL RIO,"LLORAR, LLORAR, LLORAR",Unknown,,
Lata Mangeshkar,Lag Jaa Gale,Unknown,,
Lata Mangeshkar,YEH SAMA SAMA HA! PYAR KA,Unknown,,
Lata Mangeshkar,Tera Mera Pyar Amar,Unknown,,
"ASHA BHOSIE, KISHORE KUMAR, R.D. BURMAN",TU TU HAI WAHI,Unknown,,
"Alka Yagnik, Udit Narayan",Taal Se Taal Mila,Unknown,,
"Lata Mangeshkar, Udit Narayan, Chorus",O Paalanhaare,Unknown,,
VICENTE FERNANDEZ & LUCHA VILLA,PARECE QUE FUE AYER,Unknown,,
Cuco Sanchez,Ya No Te Quiero,Unknown,,
Eddie Palmieri,Solo Pensar En Ti,Unknown,,
"PETE ""EL CONDE"" RODRIGUEZ",CONVERGENCIA,Unknown,,
ANTONY SANTOS,DONDE ESTARA (Despacito Version),Unknown,,
ROMEO SANTOS,ERES MIA (Despacito Version),Unknown,,
La Sonora Santanera,Hilos De Plata,Unknown,,
Lucha Villa,Te Solte La Rienda,Unknown,,
Eddie Palmieri,Cafe,Unknown,,
SONORA SIGUARAY,Y TU TAMBIEN,Unknown,,
MONCHY Y ALEXANDRA,HOJA EN BLANCO (Despacito Version),Unknown,,
Jimmy Sabater,Salchichas Con Huevos (Sausages & Eggs),Unknown,,
"Vitin Aviles, La Super Orquesta De Venezuela",Temes,Unknown,,
Lucho Gatica,Creí,Unknown,,
YOLANDA DEL RIO,TUS MALETAS EN LA PUERTA,Unknown,,
Yolanda Del Rio,El Perdon De La Hija De Nadie,Unknown,,
Lucho Bermúdez,Danza Negra,Unknown,,
Javier Solís,Espera,Unknown,,
Felipe Pirela,Un Cigarrillo La Lluvia Y Tu,Unknown,,
Joe Bataan,Mujer Mia,Unknown,,
Joe Cuba,Yo Mas Te Adoro,Unknown,,
"Willie Colon, Hector Lavoe",Ausencia,Unknown,,
Eddie Santiago,El Triste,Unknown,,
Joey Pastrana,Noche De Ronda,Unknown,,
Olga Guillot,Pideme,Unknown,,
Alberto Beltrán,Limosnero De Amor,Unknown,,
Lucho Gatica,Tu me acostumbraste,Unknown,,
Javier Solís,Somos Diferentes,Unknown,,
Yolanda Del Rio,Se Me Olvido Otra Vez,Unknown,,
Lucha Villa,"No Me Dejes Nunca, Nunca, Nunca",Unknown,,
