Artist,Title,Found on Spotify?,Spotify URI,Corrections
"Victor Thompson, Ehis “D” Greatest",THIS YEAR (Blessings),Yes,spotify:track:2VGGQdroduj4dIMGPsBzDG,
Plan B,Fanática Sensual,Yes,spotify:track:5ZFpEsxK5VlLkJi3v7ar2Y,
Kidd.Kleiiin,Tanta Envidia,Yes,,
The Clark Sisters,Center Of Thy Will,Yes,spotify:track:0WbhjZjAX5jD3PXWz7FGL8,
AdriAnne Lenker,Sadness As A Gift,Yes,spotify:track:6oBIzNjrQ7ibErxk1ZbdfA,
Eladio Carrion,TQMQA,Yes,spotify:track:0Xm7WesKiHAAbLYluGqBZ7,
"Isiah Barr, Jon Nellan",Rip City Theme,Yes,,
Navy Blue,Suite 11,Yes,spotify:track:4qF4YWaJDbLyUiDDtfwrcY,
Bob Marley & The Wailers,Turn Your Lights Down Low,Yes,spotify:track:7IekFttZwgopH8VwDT0R0R,
Crushed,respawn,Yes,spotify:track:5t7nVzC0vCUWCL5P5KcdOb,
7ebra,I Have A Lot To Say,Yes,spotify:track:3xJqwH6uRAwsghuHsV9C7Z,
Jack Harlow,Lovin On Me,Yes,spotify:track:4xhsWYTOGcal8zt0J161CU,
"Sam Deep, Njelic, Aymos",Isgubhu,Yes,spotify:track:34tsYM5Z3g9dvrwLjQKDtr,
"Minz5, DJ GABZY",Vuli Ndlela,Yes,,
"Shabjdeed, Al Nather",Nasheed,Yes,spotify:track:6woGdS0SdhSA1sWRhCCxEd,
Sofie Royer,Mio,Yes,spotify:track:6cl3amT9HIxuSYxNZnPmlY,
"Oscar Ortiz, Edgardo Nunez",First Love,Yes,spotify:track:3QQAeMQbbjZXVFbF8DgFWT,
"Fer Vazquez, Flor Vazquez",Sin Querer,Yes,spotify:track:0kVpyCPMT52a05026zHGiq,
Megan Moroney,Tennessee Orange,Yes,spotify:track:3fl4zil6HJ0N1FL3YIRwdC,
RunItUp Jordan,Hold On,Yes,spotify:track:7N0V2tCwxEGvmWqazIs6QE,
Jay-R,Im on It,Yes,spotify:track:2MxMbGSD3E0VwKB9gz0PVI,
"DJ Tao, Roze Oficial",ROZE DJ TAO Turreo Sessions #22,Yes,spotify:track:5wcghdKONQcc5TKx9jCcns,
"Gaby Music, Lunay, Luar La L",No Te Quieren Conmigo,Yes,spotify:track:3Cx4BsDd4q0GCVBJ5CAw2K,
"Willie Nelson, Johnny Cash, Waylon Jennings, Kris Kristofferson",Highwayman,Yes,spotify:track:7jWbXvrgdbkajU8L28ahn5,
Mulatu Astatke,Tezeta (Nostalgia),Yes,spotify:track:414J8tKHbtF16XOiHGBEso,
Lil Darius,Meant 4 You,Yes,spotify:track:69YpzMeKwxPTZ6JVLPayYz,
Jermaine Dupri F. Jacquees,Pick It Up,Yes,spotify:track:10rJH6BggTxh7esR2Hvpbd,
"Kitty Ca$H, PawPaw Rod",Can’t Shut Us Down,Yes,spotify:track:6pWiVeWJ0PFRRv8y9ndKTU,
Swank Mami,I Saw U,Yes,spotify:track:0QpliqisIqld65GlZA1bJ8,
"PJ Morton, Stokley",All I Want For Christmas Is You,Yes,spotify:track:3xpTPCwZ2G90qS3J5v2Xc4,
WanMor,This Holiday,Yes,spotify:track:3IFrqRG94j0CCZwGJgVQlx,
Lah Pat,For Christmas,Yes,spotify:track:3wDiFajnQ1hxMP8nQ8vaTc,
Dru Hill,Tell Me,Yes,spotify:track:5P0FaLdSqCpFolBHv4M8ig,
Sabrina Carpenter,A Nonsense Christmas,Yes,spotify:track:73ye7F9Ub51dQ3CrnCHFhr,
Ralphy Dreamz,Navidad Sin Ti,Yes,spotify:track:5MlN2GqY5oY7jY3abZ2jc7,
"Cher, Tyga",Drop Top Sleigh Ride,Yes,spotify:track:23ChmxJZ3U62jDOalc3LEN,
"Mariah, Lord Tariq And Peter Gunz, David Morales","My All (Morales ""My"" Club Mix)",Yes,spotify:track:7Iu59FrkehBMDM7COOM1bP,
Buju Banton,Wanna Be Loved,Yes,spotify:track:4yqIdAqFaWVxzvCgbJp3xh,
Angélla Christie,Love Lifted Me,Yes,spotify:track:1GdsjUDcu5fv1SByBW9hT5,
"Jeremih, Chance",Snowed In,Yes,spotify:track:1BixipQ6yoZCmkXs6buImL,
The Handsome Family,So Much Wine,Yes,spotify:track:6ih6MkZPB1uCSERC4YNDHv,
Cleo Sol,There Will Be No Crying,Yes,spotify:track:2v4fvU8my0WUTy0TOTS36l,
Teddy Pendergrass,Joy To The World,Yes,spotify:track:1G0oNJo3OpBbY6Y6infgnf,
"Colby O’Donnis, Akon",What You Got,Yes,spotify:track:3MldzywZOH4Uci6bq9noyJ,
Tainy F. Arcangel,Me Jodi,Yes,,
Lloyd F. Lil Wayne,Girls Around The World,Yes,,
Don Toliver F. Kali Uchis,4 Me,Yes,,
MoMA Ready,GIRL DEM SUGAAA,Yes,,
Krinjah,Worker Man (Remix),Yes,,
Nia Archives,Off Wiv Ya Headz,Yes,spotify:track:29LpCEcWnk9lFfzR2o3YVW,
"Yeah Yeah Yeahs, Passion Pit",Heads Will Roll (Passion Pit Remix),Yes,spotify:track:252SjmKoLcRKYlu8fDlFVz,
Dinamarca,Praise The Lord,Yes,,
"Young Miko, Jowell & Randy",ID,Yes,spotify:track:6rGa59Ibh8CnTRxpftnB53,
Amaare,Counterfeit,Yes,spotify:track:6kCmpwaWFOODvxBVyFz1Ql,
Magic Drum Orchestra,Drop It (Like A Funky Muppet),Yes,,
Bulin47,Bajo Mundo,Yes,spotify:track:75QDxza3YsGW0Aihq1lIdj,
"Rosalía, Haraca Kiko, LeoRD",Bizcochito (LeoRD Y Haraca Kiko Remix),Yes,,
Björk,Big Time Sensuality,Yes,spotify:track:0X0LTI0MQG9S3FLSUvjrj5,
NewJeans,Cookie (Kutcorners Remix),Yes,,
Koffee,Toast (JD Reid Remix),Yes,,
Bored Lord,Luv,Yes,spotify:track:50sAxbAOfoiCOSZfNljcac,
Rauw Alejandro,Verde Menta,Yes,spotify:track:5Mg31AcUBHV7QOPrYH74kQ,
Bandmanrill,Mr DCT,Yes,,
Kaliii F. DJ Smallz 732,K Toven,Yes,spotify:track:6929Z6yr5zdt8wVKa3k9Ir,
Tinashe,Talk To Me Nice,Yes,spotify:track:2qB5DAgRdacJUtayEnf3ip,
Eladio Carrion & Bad Bunny,Coco Chanel,Yes,spotify:track:0PB0O24JqAuNdOAFVJljMS,
Bad Bunny,Cybertruck,Yes,spotify:track:4Jc7252S1P99DjQ1lNGEOc,
Robert Miles,Children,Yes,spotify:track:4wtR6HB3XekEengMX17cpc,
"Ralphie Choo, Mura Masa",Máquina Culona,Yes,spotify:track:5aCmvEtoqJvkuoHMaExANL,
Cash Bently,Negaron Un Favor,Yes,spotify:track:6Evg5hT43I9jx7jCB77Cmz,
Los Tucanes De Tijuana,Sin Ti Soy Un Loco,Yes,spotify:track:7GwthOnXtpslXO7usKlnaf,
Lainey Wilson,Watermelon Moonshine,Yes,spotify:track:3sYBFUXTv0STUoUINx9Qe8,
Provoker,Dark Angel,Yes,spotify:track:58lQsFCu6wlgDvOI0MjMmu,
The Blow,Hey Boy,Yes,spotify:track:1eT1F0hphQtIdTNPaJtFmI,
Karol G,Amargura,Yes,spotify:track:505v13epFXodT9fVAJ6h8k,
Zerrydl,Puff & Pass,Yes,spotify:track:7CIhImlbs2RtT58oKnvROT,
Romy,The Sea,Yes,spotify:track:3plxwjwJXQ7dyRFzJEyQ9r,
"James Mac, VALL, Rosalie",The Boy Is Mine (Extended Mix),Yes,spotify:track:1aRd5tMVhiRyMJLmSOg2IF,
Bag Raiders,Shooting Stars,Yes,spotify:track:7tOcPDj3vyopZ404pY6UuP,
"Cassö, Raye, D-Block Europe",Prada,Yes,spotify:track:59NraMJsLaMCVtwXTSia8i,
mischluft,Getting Down,Yes,spotify:track:3BqCqkE5cg8eoyMKPjL8nN,
Roger Sanchez,Again,Yes,spotify:track:01TV5z8ij5Lipu7dB6BaQq,
Rema Namakula,Tonyt,Yes,spotify:track:3fCHkQKI9jJ2LpOIXFyGif,
"Ayox, Zlatan",Walking Dead,Yes,spotify:track:4LOd05CKYkYe08idPgp7wy,
Venesti,Umaye,Yes,spotify:track:0ayp5mTJMPRlDF5uHWB3CY,
Keith Urban,Blue Ain’t Your Color,Yes,spotify:track:6wycnu8FWXsj68ig7BEot9,
"Turno, Skepsis, Charlotte Plank",Rave Out,Yes,spotify:track:0cIkdVvxT2lalJFH254lYA,
"Paris Hilton, Luny Tunes",Stars Are Blind (Luny Tunes Remix),Yes,,
"Mohammed Assaf, DJ Hamida",Falestini (Remix),Yes,spotify:track:41FV3JjIuyfLTSNtEQ4NXv,
Anthony Santos,Me Enamoré,Yes,spotify:track:6xkI5r6u6HPXSACeIwjqFx,
Abraham Afewerki,Abela,Yes,spotify:track:3LnVsL0xGdKl9ivtsgyivG,
Chike,Ego Oyibo,Yes,spotify:track:0HNQq6OQvAC7cm4vkVDox7,
Popcaan F. Anju Blaxx,Mi Baby Dat,Yes,,
Dexta Daps,Twinkle (DJ Yossi Balay Remix),Yes,,
"310babii F. Blueface, Tyga, Mustard, Ohgeesy, BlueBucksClan",Soak City,Yes,,
Kes,Banga,Yes,spotify:track:0VQCtoStmIbr3IS5lvDRiG,
"DJ CHEEM F. Lyrikal, Noah Powa, Lil Rick",Ba Ba Ben,Yes,spotify:track:7KQYYLMw0Jfo1NpK0pdGDg,
Shallipopi,Obapluto,Yes,spotify:track:0L6QKYIe8SebHLBk0YFaGP,
Moodyman,Wednesday Night People,Yes,spotify:track:2EJtek4uqMsnYYd36JiBSQ,
Bloody Civilian,I Don’t Like You,Yes,spotify:track:5zIsO3PnxBHJiqrj0SXSRw,
Fufu,Slou,Yes,spotify:track:4O6WHlHJoQLFpfpq8VcKEd,
Travis Tritt,It's A Great Day To Be Alive,Yes,spotify:track:3oW6SWwGqiZSPTiAp7ZQoH,
Zach Bryan F. Kacey Musgraves,I Remember Everything,Yes,,
K-Ci & JoJo,Tell Me It's Real,Yes,spotify:track:3fQtdmVB0cAe4Hs9e5bVQb,
Destin Conrad,OUTTA CONTROL ,Yes,spotify:track:6pZmOVPbimu4qiEXCnleAT,
Yatta Bandz,Toxic Inspiration,Yes,spotify:track:2r48rzKHkHoCnrp5ntMDJB,
Randy Travis,"Forever And Ever, Amen",Yes,spotify:track:1ipcb9qXpSHWhSUvdxJhsx,
HTMONA,Kem Delayey Tekle Tesfazghi,Yes,,
Chayanne,Bailando Dos Corazones,Yes,spotify:track:30FgI759q9SHO5jE4CKmL5,
Prince Royce,Me EnRD,Yes,spotify:track:3GkctxmZmeGmW4K5Oya0Z1,
Natti Natasha,La Falta Que Me Haces,Yes,spotify:track:39U5DHTTvKNX7o9lyJmBpl,
Stunna June,Island,Yes,spotify:track:4EjDFK2eivRRCiG47Dbyk3,
Steven Kou,Bumbai,Yes,spotify:track:2fAjE6lx0uIKxnht6Ke3Ow,
Crazy Design,Guanguan,Yes,spotify:track:4qGfvoFPX3DmooDxvM9kTs,
Khaid,Anabella,Yes,spotify:track:1U1RKt97fE9kZvPCrRedm4,
UB40,Kingston Town,Yes,spotify:track:3e7yziCpnpx2ujgvXqSLzp,
Beenie Man F. IamNuhRush,Weh She Want,Yes,,
"Bobby Brackins, Ray J, P-Lo",Get On Top,Yes,spotify:track:6aYeAVoT6nWsCJV2sWD9mt,
8RO8,Townies,Yes,spotify:track:0olsaee5nvAvJP9D8ZfZtS,
MOONLIGHT AFRIQA,Love Dimension,Yes,spotify:track:4UCwWL7cXSnRzQQzqnPZVN,
"Ryan Castro, Peso Pluma, Sog",QUEMA,Yes,spotify:track:2hn2zOA2XFlv6DSmesylrL,
"Jay Wheeler, Dei V, Hades66, Luar La L",Pacto,Yes,,
"Feid, Sean Paul",Niña Bonita,Yes,spotify:track:3Gs7mVfWKl567mjozgxmXv,
Blaqbonez,Like Ice Spice,Yes,spotify:track:61iDSv1MgCsdo0zKXGxvCO,
Busy Signal,The Gambler,Yes,spotify:track:5gev1cjS7Y3QrOG4ls2nFi,
Skeete,Tek Buddy,Yes,spotify:track:10OmeI0uRJArozB5QpnQke,
"Teejay, DJ Mac",Drift,Yes,spotify:track:0ydoqpTVhaDzjDg7WVcg4m,
Milkdonna,Say My Name Boy (Milkdonna Edit),Yes,,
Brian Courtney Wilson,Always Peace (Radio Edit),Yes,spotify:track:29LrBPHAqelTjmcqojeMP4,
"Tom Petty, The Yard Dog Orchestra",Wildflowers,Yes,spotify:track:2Pr1nZpt8A8WP7QYpyq6L3,
Myke Towers,Lala,Yes,spotify:track:7ABLbnD53cQK00mhcaOUVG,
Bad Gyal F. Myke Towers,Mi Lova,Yes,,
"Saiko, Quevedo, Feid, Mora",Polaris (Remix),Yes,spotify:track:0EhuGnOS6fTc5l5UNtDEH2,
"Chris Jedi F. Dei V, YIVNGCHIMI",Los Que Son,Yes,spotify:track:0drasydwJPcgoLLDXFSMs6,
"Nadg, Seanizzle",We A Run E Grung (Remix),Yes,spotify:track:2YSoNOoqaDk19JrEmTbKCG,
J Hus,Massacre,Yes,spotify:track:2eNYRh1TuRum5vAMk9VLc3,
"Mura Masa, Erika de Casier",E-motions,Yes,,
Jung Kook F. Latto,Seven,Yes,,
Troye Sivan,Rush,Yes,spotify:track:4ZnkygoWLzcGbQYCm3lkae,
NewJeans,Super Shy,Yes,spotify:track:5sdQOyqq2IDhvmx2lHOpwd,
"Yassir, Grau",5AM,Yes,spotify:track:1JBg7MovOoReRiLr5Z7eR1,
FendiDa Rappa F. Cardi B,Point Me 2,Yes,,
KARRAHBOOO,Box The 40,Yes,spotify:track:61BiWrdzr31VQPulUPAUoB,
Cadie Neiva F. DJ Kawest,Ne Doute Pas,Yes,,
DJ Incredible F. DD Keyz,Can We Talk (Gouyad Edition),Yes,spotify:track:0bbpE1hzqbnAUeY8bYBqVz,
Baaba J,OLE,Yes,spotify:track:77ycB75UjlVEQxc7Ub0lZk,
Shakira,Que Vuelvas,Yes,spotify:track:3DjXu9jBpV5lPbhHQVyPQd,
Zach Bryan,Open The Gate,Yes,spotify:track:6pamafD9p0K7FHfJPz6TYF,
Zach Bryan,God Speed,Yes,spotify:track:4GeyPGMzh6VwdNcaCufY9f,
Greg O-Quin,I Told The Storm,Yes,spotify:track:1hZL8OrQw65rskIgG6EVMH,
Sexxy Red X Bobby Valentino,Slow Down To Pound Town,Yes,,
NICKI Nicole F. Young Miko,8 AM,Yes,,
"Bad Gyal F. Tokischa, Young Miko",Chulo,Yes,spotify:track:0J9g1MMJDhyvOb3NWckHMm,
Morgan Wallen,Last Night,Yes,spotify:track:6Hiz5MDYoGdLBBQ3gGzRam,
8RO8,Takeover,Yes,spotify:track:00HFMkOW9o8lukx8VM98wu,
Byron Messia,Talibans,Yes,spotify:track:0TTOsyDKykWhCh3qDd9wMY,
Ayra Star,Rush,Yes,spotify:track:1rrqJ9QkOBYJlsZgqqwxgB,
Chappell Roan,Red Wine Supernova,Yes,spotify:track:7FOgcfdz9Nx5V9lCNXdBYv,
Kylie,Padam Padam,Yes,,
DJ Tim Dollar,Number Advisory,Yes,,
"DJ Frosty, Fatman Scoop, DJ Webstar, Young B, SMOOTH",Ride That Wave (Remix Radio),Yes,spotify:track:1cH5ljMHc9kVaUcd8TDQRf,
KH,Looking At Your Pager,Yes,spotify:track:0y6CoVW1ZSBqRmPbyfhFQs,
Ziggy,Look Back It (Club Mix),Yes,,
Yailin La Mas Viral,Narcisista,Yes,spotify:track:0S4SBEq0amwnhOsL5MWpcu,
"Dave, Central Cee",Sprinter,Yes,spotify:track:2FDTHlrBguDzQkp7PVj16Q,
Lil Durk F. J. Cole,All My Life,Yes,,
Picus,Flow Tumbado,Yes,spotify:track:6SHMizBz5I6j6lNVPmySyi,
Lily-Rose Depp,World Class Sinner / I'm A Freak,Yes,spotify:track:7dnixpDdQlIOX1L7O0pdFM,
"BEA PELEA, LOS DEL CONTROL",Sola,Yes,spotify:track:2uNLw707faPOPKe1Zeyn4y,
Asake,Sunshine,Yes,spotify:track:3Yr0vIcfXq5MWdSDmZzKgk,
KCee,Ojapiano,Yes,spotify:track:6WZVnqQ9OZRSGZmXyHHlV3,
Olivetheboy,Goodsin Speed Up,Yes,spotify:track:2bSitSQn6VGFzFxcaasG2v,
"Everything But The Girl, Todd Terry",Missing (Todd Terry Remix),Yes,spotify:track:1waLmkUyMq0M5ACmf5SG7q,
Télépopmusik,Breathe,Yes,spotify:track:0uKrhHBDUQ4w5fv4qwOubP,
Jenner Lopez,Waiting For Tonight,Yes,spotify:track:5yaCquc7koPqtgj7v0lwHX,
Bellakath,Gaitx (3rosas Edit),Yes,,
X CLUB.,Everything Comes True,Yes,spotify:track:1JjYoVwmqjeGbf0FIjWlvn,
Mainline Magic Orchestra,Tranchera,Yes,spotify:track:37yDFz9tOMYpsfBvGDtwma,
SoFTT,Papi De Azucar,Yes,spotify:track:4kDuyk86lSyaFI934do4rU,
Benuebermensch,Yayooo,Yes,,
SoFTT,Kiero K Me Kieras,Yes,spotify:track:1ahEs6Mn7tP8SGN1WXuvbF,
Mami Jordan La Para 23 & Freko Jhon Ing,Juslal,Yes,,
La Factoria,Todavia,Yes,spotify:track:56GdtA7PRUT4YRAtjSs4D3,
Known Artist,Say What ? (Club Mix),Yes,spotify:track:1hdsjeDja9WyFbHmBgFztb,
Crush3d,Just Wanna Love You,Yes,,
Rosalia,Bizochito (Reminder Remix),Yes,,
Brutalismus 3000,GEWALT GEWALT,Yes,spotify:track:3jjGSjODLv7yy4gYVlMA2H,
"DJ Heartstring, Narciss",In The Heat Of The Night ,Yes,,
NoName,Vamos A La Playa,Yes,spotify:track:2ACrWc4La3aJXvYW6FhGyB,
SoFTT Ft. Babymorocco,Portarnos Mal,Yes,spotify:track:1ab7h8KlSrilgV4QkuVFwp,
DJ Bondiola,Flaca,Yes,,
Olmatri,Kaspar,Yes,spotify:track:0ZhzIVqcfv1ZIDjeVUAtxo,
Mecano,Hawaii-Bombay,Yes,spotify:track:7aoVKAerf2ie4Vxg8BU2t1,
Eslabon Armado F. Peso Pluma,Ella Baila Sola,Yes,,
Yahritza Y Su Esencia And Grupo Frontera,Fragil,Yes,,
THEY. F. Kacey Musgraves,Wait On Me,Yes,spotify:track:1p1wnXfPEaVrMqk2tEZ2BH,
Victoria Monet F. Lucky Daye,Smoke,Yes,,
Rusherking F. La China,Hipnotizados,Yes,,
Srta. Dayana,Usted,Yes,spotify:track:0w54MhWIqSZXypIz4mHz4r,
Feid F. Young Miko,Classy 101,Yes,spotify:track:6XSqqQIy7Lm7SnwxS4NrGx,
Mushkaa F. Roots And Calagher,Barras Warras,Yes,,
Lil Kayla,11:11,Yes,spotify:track:05pNbOo1JceQ07WWGXcyPg,
ICandy,Keep Dat N*Gga,Yes,spotify:track:06eobTXs90ICbtbxhmgviZ,
Rae Sremmurd,Flaunt It/Cheap,Yes,spotify:track:7bxegQfGfIc9ybrQafVtf8,
Kiko El Crazy,Pa Que Baile,Yes,spotify:track:5QbTfjpkTL6rCcB9EPLzD8,
HUGEL F. Merk & Kremont And Lírico En Casa,Marianela (Que Pasa),Yes,,
Lay Bankz,Na Na Na,Yes,spotify:track:2VUZapswRfqrlEW9RBVEz8,
Brutalismus 3000,CRY B3B3,Yes,spotify:track:1idXnslznCNW7EF8Huzp5B,
Frost Children,All I Got,Yes,spotify:track:5v9RqHrO4sNOZBELKoei5T,
Becky G,Shower,Yes,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,
Hilary Duff,What Dreams Are Made Of,Yes,spotify:track:7J1S5n6Kn4wZEu6xrBT0gk,
"J.Lo, G. Dep, P. Diddy, Mario Winans, Sean ""Puffy"" Combs",Feelin' So Good (Bad Boy Remix),Yes,,
Nanizzie,Otro Sitio,Yes,spotify:track:6wjO8o4XgHOIAB1StF86oj,
Grupo Frontera F. Bad Bunny,Un X100to,Yes,,
Grupo Frontera,No Se Va,Yes,,
Yng Lvcas F. Peso Pluma,La Bebe (Remix),Yes,,
"Grupo Ensamble, Raymix",Oye Mujer ,Yes,spotify:track:37kCg5izHEMZ66xGdMVG5L,
Madeline,Nobody,Yes,spotify:track:6tbTCSkXChowvivE5vqR5p,
Lil Wayne,Nightmares Of The Bottom,Yes,spotify:track:26rzYxyfEcuAfga8ZtPt64,
Burna Boy,Common Person,Yes,spotify:track:6hyTI3In7vu6fqFRoypcuz,
Omah Lay,I'm A Mess (Stripped),Yes,spotify:track:1JiFcq82Ktk47AKbWkx434,
Rosalia F. Rauw Alejandro,Beso,Yes,spotify:track:609E1JCInJncactoMmkDon,
NEW YORK F. Mina,L.A.,Yes,,
Gini Santana F. MJ Nebreda,Sugar Mami,Yes,,
Lola Indigo,Las Solteras,Yes,spotify:track:7GgYPyRs1d873sGK7y9ZqR,
Match And Daddy,Pásame La Botella,Yes,,
Becky G F. Omega,Arranca,Yes,,
El Fecho RD F. You R,Teteo (Remix),Yes,spotify:track:3RtkSIb1hkLriZhzPerQHJ,
T.Y.S F. Cromo X,Atra De F,Yes,,
"Warneros, Trixy Star",Rostro (Instrumental),Yes,spotify:track:4PxvArIfODAaSJHXM3HVMf,
"Gabrielle, Wookie",Sunshine (Wookie Main Mix),Yes,spotify:track:5q1hpdlf8ncJUhKLyjHoHB,
Drewbyrd,what u like,Yes,spotify:track:2cwSt9hOew2yfR3RMxDcHD,
Grace Ives,Lullaby,Yes,spotify:track:0PiSok4AgEcnVSWSGiz86p,
Physical Therapy,My Experience (Subjective Mix),Yes,spotify:track:6MTpnLPoPQHZSAxIRwAR0f,
Whitney Houston,He Can Use Me,Yes,spotify:track:7usDpdLfx4eUh0vdb6UZH6,
Patrice Roberts,Bless This Party,Yes,spotify:track:0LeRnJGx13yg3jm1h2LObA,
Romeo Santos,Suegra,Yes,spotify:track:3DGvNJcyicD4gHoVEvH86P,
Chino Pacas,El Gordo Trae El Mando,Yes,spotify:track:4zbewOgFrS87dybltwUwZ3,
Grupo Impacto Kumbia,Cumbia Con Arpa,Yes,spotify:track:4Im8RKqTpQvSFZYG6EwYRZ,
Laraaji,All Pervading (Glimpse),Yes,spotify:track:726dC5ODr1uX9q9BW21OKC,
DJ Rod Lee,Dominatrix (RMX),Yes,spotify:track:1vCtziT9BuBOTvZO9rhO5w,
Karri,3AM In Oakland,Yes,spotify:track:104f3GOgOZkTfHkhK21oge,
KHAID,Jolie,Yes,spotify:track:7wMYtt3SEquaep8sWCdQqp,
Yandel F. Feid,Yandel 150,Yes,,
"Sexxy Red, Tay Keith",Pound Town,Yes,spotify:track:26cQkxTmCeXaKoOLnIMR26,
TLC,Baby-Baby-Baby,Yes,spotify:track:1zTuB57LYZa7xu7KUH8kF0,
Andrea Martin F. Ivan Matias,Breaking Of My Heart,Yes,,
Rema,Holiday,Yes,spotify:track:3ceZIRUX8m8qFFcnEDkj2K,
"Feranbanks, Zinoleesky",Cityboiz,Yes,spotify:track:3Ltm40eaHRss4nAg9EeAwV,
TINI,Cupido,Yes,spotify:track:2xVcCDRgG3TrH69TatsUxp,
Karol G,Tus Gafitas,Yes,spotify:track:3gOI5aQD4mOMLsP3aWrkon,
"PinkPantheress, Ice Spice",Boy's A Liar Pt. 2,Yes,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,
Young Nudy,Pancake,Yes,spotify:track:7KZATGZ8t92wb4aixhN9hY,
SoFTT,Kiero K Me Kieras,Yes,spotify:track:1ahEs6Mn7tP8SGN1WXuvbF,
"Miss Bashful, DBBD",Muschi Muschi (Mixed),Yes,spotify:track:3pqvIzV7DIS9orbtKlHAal,
Toosi,Favorite Song,Yes,spotify:track:1SRw5p2lVAi7RGlHEmZg66,
Babyface Ray F. 42 Dugg,Ron Artest,Yes,,
Superstar Pride,Painting Pictures ,Yes,spotify:track:2Jgij4aGVRAh0eNpUf07pY,
Cash Bentley,Nada Es Igual,Yes,spotify:track:1G4QdJmlkK69CAA6pk5XA4,
Guerra Sonidera,Cumbia Comgo,Yes,spotify:track:19ubyvKj3QSuzBACFD5o95,
Jozzy,Replay,Yes,spotify:track:4nU9J4u7vgVzSu1oFGohGE,
"2Point1, Ntate Stunna, Nthabi Sings",Stimela,Yes,spotify:track:0AY3sNqV7qAdAZ8j6TRVBd,
Alice Coltrane,Jagadishwar,Yes,spotify:track:1isPonbEaPTyoA5zJtdgIf,
Conducta,Vitamin C,Yes,spotify:track:2B9PMGUgEBMLubAS7Ilpue,
Folamour,Freedom (Original),Yes,,
NewJeans,Attention,Yes,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,
Miley Cyrus,Flowers,Yes,spotify:track:7DSAEUvxU8FajXtRloy8M0,
"Jayprob, Rocky Snyda",BRONXLYN,Yes,spotify:track:7KcJvEk3e6vbgvtDrEbbXb,
Ice Spice,Princess Diana,Yes,spotify:track:2doammtCiLQMD8LXIKl4OE,
Brent Faiyaz,All Mine (Jersey Club),Yes,spotify:track:33czlBnDnXarFUohTnqbNn,
"Skin On Skin, Nia Archives",Burn Dem Bridges (Nia Archives Radio Clean),Yes,spotify:track:7jOMGubGp37qGAnsCdztCn,
ANGEL DIOR,A I O,Yes,spotify:track:2eJFFzezwWHCztF4cLKmB0,
R.E.M.,What If We Give It Away?,Yes,spotify:track:1sosHhAe3KYjcq2h1JX4LX,
DannyLux,El Hombre Perfecto,Yes,spotify:track:5DcVcYoTmUnp90GuRCyfDT,
Lil Yachty,pRETTy,Yes,spotify:track:6vDyzD9o8aYhR1963oJpkO,
Libianca,People,Yes,spotify:track:26b3oVLrRUaaybJulow9kz,
Chris Lebron,Desde Mis Ojos,Yes,spotify:track:55b9ywCCjdMt4p0rrDWZGp,
Randy,Soy Una Gárgola,Yes,spotify:track:1Hu8EMKCGD25srDybGOtBC,
Muppet DJ,Bien Loco (Tuerreo Edit),Yes,,
Rosalía,LLYLM,Yes,spotify:track:2SiAcexM2p1yX6joESbehd,
"Aya Nakamura, Cinty Fo",SMS Remix Kompa Gouyad,Yes,,
Lil Uzi Vert,Just Wanna Rock (Clean),Yes,spotify:track:7ej4Q1Td6Fln5ottHyFbWm,
Robert Martino,La Tulípe,Yes,,
Friday F. Asake,Blessings (Remix),Yes,,
Bellakath,GATITA,Yes,spotify:track:4MFpFnhirNfY968H72VLpg,
"Rauw Alejandro, Lyanno, Brray",Lokera,Yes,spotify:track:79HZAZNnOE97rb2hnI0XQr,
Rauw Alejandro F. Baby Rasta,PUNTO 40,Yes,,
Villano Antillano,Cáscara de Coco,Yes,spotify:track:0IPoG1zyHibWHm3ACZdgBP,
Le Sserafim,The Hydra,Yes,spotify:track:0JosgxxZKZ87QbW5TISJDE,
NewJeans,OMG,Yes,spotify:track:65FftemJ1DbbZ45DUfHJXE,
NewJeans,Ditto,Yes,spotify:track:3r8RuvgbX9s7ammBn07D3W,
"Hitech, Milf Melly, King Milo",Henny Runtz,Yes,spotify:track:3lDFkLaSVnWoFbcb3tCN9R,
Lay Bankz,In My Bag,Yes,spotify:track:2Fzj6imQgRutEdl0ugx79L,
"Gangsta Boo, DJ Paul, Juicy J",Where Dem Dollas At,Yes,,
Gale,D Pic,Yes,spotify:track:7tzd78h6C0emjNg4MlgKGG,
Nia Archives,Headz Gone West,Yes,spotify:track:6qKEuKSyMEhzrMHn53Qqmg,
MIKE,As 4 Me,Yes,spotify:track:23RtJlE0olKSntUnYMiGbg,
BashfortheWorld,International Playas Club,Yes,spotify:track:4DerDTIKsTPntY2osHHjLM,
Hyd,Oil + Honey,Yes,spotify:track:4A8givUfmLhFcFSsFH5Tm1,
Thuy,Girls Like Me Don't Cry,Yes,spotify:track:2DtUUBwYwEzKMTMDrc5EiO,
Celine Dion,Celine Dion,Yes,,
Young Jonn,Xtra Cool,Yes,spotify:track:5F4OfeowSReF93KcH2eUcG,
