Artist,Title,Found on Spotify?,Spotify URI,Corrections
Lydia Mendoza,Mal Hombre,Yes,spotify:track:1khCdJdEHaaXctw54ozxOD,
Selena,Si Una Vez,Yes,spotify:track:4oM7ClXSB9DNmq83thDmXj,
Beatriz Adriana,Adios y Bienvenida,Yes,spotify:track:2wAfySktAbT2ho6UTCyv1O,
Las Hermanas Nuñez,Odiame,Yes,spotify:track:0fV5RTeNFc2j9K6pjZaVHv,
Violeta Parra,Gracias A La Vida,Yes,spotify:track:5U7MyRNbuZrWkyAI4bm3Ja,
Angelica Makhoul,Eduardo Galeano Poema De Mujeres,Yes,,
Toña La Negra,Noche De Ronda,Yes,spotify:track:6dPyayqjRhAoorrzyynXTl,
Chavela Vargas,Vámonos,Yes,spotify:track:0YD5FqJ8Cz9870arSTX1Be,
Irene Rivas,Vida Mia,Yes,spotify:track:6tjmLTfNPlf3JjFTpi6Zc8,
Evangelina,Gracias A La Vida,Yes,,
Rodrigue Millien,Confession,Yes,spotify:track:5upQdUOAK0Y7MYk4IFyvBY,
Manno Charlemagne,Ayiti pa fore,Yes,spotify:track:0Q7vnSQgsZBq438rkKzx1m,
Rodrigue Millien,Mwen Ta Renmen Konen,Yes,spotify:track:2CPPBiFqfihDU0XTI2eRFz,
Shoogar Combo,Lèlène Chérie,Yes,spotify:track:5W8jEJrve5cPW3VYTlNIAl,
Raulin Rodriguez,Nereyda,Yes,spotify:track:4GqF1OeM18jaUiCs56JR5s,
Raulin Rodriguez,Que Vuelva,Yes,spotify:track:4NfwBgmzmzx8WpyIy9C6p7,
Elvis Martinez,Me Seguiras Buscando,Yes,spotify:track:2Q7YFs7heOui4Lp43XCqBf,
Haïtian Troubadours,Richesse,Yes,spotify:track:4Dr1H3LFf0h8lX0r8A3Jej,
Rodrigue Et Toto,Nécéssité,Yes,,
Rodrigue Milien,Nostalgie Lakay,Yes,spotify:track:0d4EOHkb5iN8ZeVyUaXtRe,
Orchestre Tropicana D' Haiti,Pot Pourri De Bolero,Yes,spotify:track:6v3Z9Y0iMihO69ShmginBd,
Roger Colas,Haiti Chérie,Yes,,
Turbo Sonidero,¿Que Puedo Hacer?,Yes,,
DJ Sonermix,Taliban En Korea 2k17,Yes,,
Sonido Colombiano,Quererte Cumbia,Yes,spotify:track:2s116s3OHSVf7FNVNyI6Zw,
Alberto Pedraza,Cumbia Callejera,Yes,spotify:track:41nW0vX6Eax6CHahGdO3ez,
Alberto Pedraza,Cumbia Callejera (Feat. Santa Fe Klan),Yes,,
Marian Wepa,Kumbia Nohemi Parte 2,Yes,,
Juan Barrio Latino,Navegando Por El Rio Wepa 2017,Yes,,
Philthy Dronez,Sabor De La Cumbia,Yes,spotify:track:6WVO43TrSfOwLwyEQdH16E,
Grupo Ju-Juy,Cumbia Morena ,Yes,spotify:track:1d42Ac70jMjXLZzUKwmUgn,
Grupo Jejeje,San Felipe Del Agua,Yes,spotify:track:7mp3eMGwJgSF8jJJHfGpaE,
Grupo Jejeje,Virgen Del Carmen,Yes,spotify:track:29U8zRRNfgfc7N7369FZau,
Los Mobstars,Mixteca Talibana 2k21 (Feat. DJ Gecko),Yes,,
Los Embajadores,La Fiesta,Yes,spotify:track:3jJiLzrOHuzTw3t236T5G9,
Grupo Karo's,Cumbia Sonidera,Yes,spotify:track:4M2Cnl0ILUshxVlCy2AQeo,
Grupo Kual?,Corazon Enamorado,Yes,spotify:track:0ACCfQBJMjgXl99hVBj7tJ,
Chucho Ponce Los Daddys De Chinantla,Pobre Corazon,Yes,spotify:track:6VPPUqxI3ZLN24e645MwNo,
Los Telez,Ojos Negros,Yes,spotify:track:4u2o3XJvo8NvG9Mjp0NeJm,
Los Príncipes Del Sabor,Ojitos De Cielo,Yes,spotify:track:67tXumgUklJawT1AdyT36i,
Los Telez,Por Tu Forma De Ser,Yes,spotify:track:2IbyaTr7nd13u7s1NgdLkk,
Grupo Pesadilla,Olvidame Si Puedes,Yes,spotify:track:3PkRGRLmUX3gQlxd78UsiY,
Grupo Pesadilla,El Verde De Tus Ojos,Yes,spotify:track:6SUC9Nu97bVDwtUKfQA3lt,
Grupo Pesadilla,Te Hago El Amor,Yes,spotify:track:5ZuZq8APK1DH5ZggkJctLq,
Chico Sonido,The Sound Of The Future,Yes,spotify:track:3OZIrgA6tCRVIhzEOyVcMO,
El Cifickzer SLP MEX,Kumbia Lokota,Yes,,
DJ Nyko Colombia,Kumbia Del Carbonero,Yes,,
Sonido Samurai,La Cumbia Candela Con Wepa,Yes,,
Sonido Samurai,La Cumbia De La Sobadera,Yes,,
Ivan Cantor Y Su Mero Estilo Wepa,La Cumbia Sanpanchito,Yes,,
DJ Nyko Colombia,Que No Quede Huellas,Yes,,
DJ Magic,Cumbia Internacional,Yes,,
Sonido Super Lucky,La Cumbia Del Sol Con Wepa,Yes,,
Ivan Cantor Y Su Mero Estilo Wepa,El Niño Y Su Acordeón,Yes,,
Los Mendez De Tehuitzingo Puebla,Mariachi Sonidero 2021,Yes,,
Producciones El Nino,La Gaita Del Conejito,Yes,,
Turbo Sonidero,El Duque,Yes,,
Turbo Sonidero,Sonrie / Llora,Yes,,
Lucho Gatica,Historia De Un Amor,Yes,spotify:track:5nJjLmVZpxLWwEgU0O6bN9,
Chabela Vargas,Mi Segundo Amor,Yes,spotify:track:4pzkwcegGvtURxnXfWsrQA,
Los Tres Diamantes,Embrujo,Yes,spotify:track:32xpnvh67XUNcjh0iW0dj6,
Leonardo Paniagua,Te Extrañaré Por Siempre,Yes,spotify:track:5SFHDI4IM3h0LWGoddbNLW,
"Tito Puente, La Lupe",Que Te Pedi,Yes,spotify:track:3FWKQ15Ayc833wrE9J6mFP,
Bienvenido Granda,Encontré Mi Lugar,Yes,,
Bola De Nieve,Dejame Recordar,Yes,spotify:track:3rSJ7zSzqJwB0r2rVcPvbo,
Angel Canales,Yo No Tengo Pena,Yes,spotify:track:77Ef4ZdJQtRCztVOdpcL50,
Sunny And The Sunliners,Usted,Yes,spotify:track:3TrmiMdHiKpf9GCJhQXYOW,
Rene Y Rene,Angelito,Yes,spotify:track:4G8asO3AOenqqlTzbQfUkg,
Lucho Gatica,Solamente Una Vez,Yes,spotify:track:0ogsrvaIRS8ydhPGsGgkE9,
Leonardo Paniagua,Si Ardiera La Ciudad,Yes,spotify:track:1G2qjsTKc2Ic5w40pD67XX,
Irene Rivas,Vida Mia,Yes,spotify:track:6tjmLTfNPlf3JjFTpi6Zc8,
Chelo,Dos Gotas De Agua,Yes,spotify:track:7iQe3AR9ZsQpJ2OEzQBV6u,
Javier Solís,Besame Y Olvidame ,Yes,spotify:track:4RJCu6PR0Iua2oG76vAWzM,
Carmen Delia,Conozco La Verdad,Yes,spotify:track:1D4Yf4dtYDDduWSKT6gEdD,
Los Angeles Negros,Encadenados,Yes,spotify:track:4G0R74HjXDzYjsJCJfufRM,
Irene Rivas,Collar De Penas,Yes,spotify:track:6QBNFDelxZfkCgykCgZac9,
Armando Manzanero,Cuando Estoy Contigo,Yes,spotify:track:7vo04uM05wywkRXUZRMEua,
Julio Jaramillo,Amar Y Vivir,Yes,spotify:track:2CGWVLdxa5hG0vXYMzVfn0,
Toña La Negra,Cada Noche Un Amor,Yes,spotify:track:1PYfxxod60PDC1q2Y8L3wS,
Agustin Lara,Piensa En Mi,Yes,spotify:track:3zze2nH7mLywddF6FLXqV7,
Chelo Silva,Imploracion,Yes,spotify:track:50mZhwJqMEQV4mQPdp320Z,
Los Jaibos,Ya Es Muy Tarde,Yes,spotify:track:0yjHqX5zFgziP3JlPCfIk6,
Pedro Infante,Flor Sin Retoño,Yes,spotify:track:14B84dgQLpq7av8d62UdY9,
Los Destellos,Para Elisa,Yes,spotify:track:6t6QEaiKAXtVOORoNbGR9O,
Billo's Caracas Boys,Juanita Bonita,Yes,spotify:track:3DGkB8WeKErEd75MMa4Dv3,
Jose Loco,Jive Mambo,Yes,,
Sunny & The Sunliners,Cien Anos,Yes,spotify:track:13ta9iCNnJmvuuQqqeivhV,
"Arcadio Molinar, The Strangers",Confesion,Yes,spotify:track:1zHTEisjfrhyUI3ATfQUic,
Los Terricolas,Tu Vida Es Mi Vida,Yes,spotify:track:0Zp0mPWGblA5DmO9vEu4AM,
Joey Pastrana,Noche De Ronda,Yes,,
Bienvenido Granda,Calla,Yes,spotify:track:0rhiGgUWWmpEIpdGS0nMMg,
Los Tecolines,Ahora Y Siempre,Yes,spotify:track:5J32HBvOLwvvJmgwRhn8fh,
Los Tres Aces,Contigo En La Distancia,Yes,spotify:track:1QmFC30wKWo9wwagml97MM,
Los Dos Oros,Un Sueño De Tantos,Yes,spotify:track:44MS3VeKnBplskIOUBQuJL,
Sunny And The Sunliners,Vestido Blanco,Yes,spotify:track:0wr0MYMoSf3XTOOnIyc2At,
Irene Rivas,Si Supieras La Verdad,Yes,,
Conjunto Africa,Fango,Yes,spotify:track:0vVhsPAK40JQ86qRnTB0yc,
Rolando Aguilo Y Su Conjunto,Mambologia Mambo,Yes,spotify:track:45Hl2lBkENZzIGxB7nK5N7,
Roberto Angleró Y Su Combo,Abicú,Yes,,
Azabache,This Moment,Yes,spotify:track:6iy2YdtQ3Obtq7YatkmHYe,
Cachao,Malanga Amarilla,Yes,spotify:track:6FA7xxLAw9JvtvdGQ0GBss,
Orquesta Colon,Así Vivo Yo,Yes,spotify:track:2CcyeSu1PAIIhb4Iv5sagx,
Cortijo Y Su Nuevo Combo,Pica Pica,Yes,spotify:track:1lNescb0dUKWxJSuKeDbVQ,
Joe Cuba Sextet,Bochinchosa,Yes,spotify:track:7L4eODuSL77fkoVioQD0Mo,
Descarga Super Combo,Descarga Super Combo,Yes,spotify:track:5iGCEJ07gmkBrIoF9eoPst,
"Papo Felix, Ray Rodriguez",Para Puerto Rico Voy,Yes,spotify:track:0gfiqQFQgjRMIdtFpdhxcX,
Celina González,La Grimas Negras,Yes,spotify:track:5hF86eNsMFXVQN6GmzbuQT,
"Baby  Gonzalez, Orq Riviera",Oye Mi Guaguancó,Yes,spotify:track:0vmPSGzXJAMiD8D3H6DjfH,
Wayne Gorbea,Los Rumberos,Yes,spotify:track:2boeXISTKSVpwQdZdUseXA,
Rafael Labasta Y Su Orq,Yo Soy El Guaguancó,Yes,,
Elis Regina,É Com Esse Que Eu Vou -Ensaio MPB Especial,Yes,,
Marcos Valle,Fogo Do Sol,Yes,spotify:track:3p9UNNwbezi22pNknFKQMK,
Eduardo Mateo & Diane Denoir,Señora Diana La Ví,Yes,spotify:track:1WHun58cINB7qnT60KcHtQ,
Luiz Bonfa,Enchanted Mirror,Yes,spotify:track:4QNQYh76GRt6L3asf6LZlo,
Elis Regina,20 Anos Blue,Yes,spotify:track:0BlIkOBM0505TAxFaIvyN4,
Ana Mazzotti,Bairro Negro ,Yes,spotify:track:6p6lzLv5GUvriuLMgA2Pre,
"Milton Nascimento, Lô Borges",Estrelas,Yes,spotify:track:3znN80nBCElTnrus1vFNvd,
"Milton Nascimento, Lô Borges",Clube Da Esquina Nº 2,Yes,spotify:track:1sdW2whJr8CLa6bMA67LPQ,
"Joyce Moreno, Nana Vasconcelos, Mauricio Maestro",Jardim Dos Deuses,Yes,spotify:track:1FUHg56IIoOc3CrI5bV7yz,
Gal Costa,Lágrimas Negras,Yes,spotify:track:41LBDWbgG5FhdZ1yghlbw9,
Manduka,Naranjita,Yes,spotify:track:5kD5sRj6Ak2qqoTiXCvnR1,
"Caetano Veloso, João Gilberto, Gilberto Gil",Cordeiro De Nanã,Yes,spotify:track:1L9QMIM4agEbJzJiRCd9ZB,
Jorge Ben Jor,A Tamba,Yes,spotify:track:3RbaFpFrnhkZCIbqyPELna,
Arthur Verocai,Que Mapa?,Yes,spotify:track:3BaJ1Z5Tn1JEFzN58qz7ll,
"Wayne Shorter, Milton Nascimento",Ponta De Areia,Yes,spotify:track:2SU21YLdwyTnqJpS7Jc3lD,
Cassiano,A Lua E Eu,Yes,spotify:track:1dpLTRxkHOWXkH2BbmNPTQ,
Gal Costa,Passarinho,Yes,spotify:track:1S58j34kowXT5fcj95xt6y,
Caetano Veloso,Oração De Mãe Menininha Voz E Violão,Yes,,
Sunny & The Sunliners,Intro B,Yes,spotify:track:2noFQ03vlXbYRxCDfuD1eV,
Sunny & The Sunliners,Open Up Your Love Door,Yes,spotify:track:6nRgj0J8tklokKhQ0Q2Fbd,
Sunny And The Sunliners,Pa Que Sientas Lo Que Siento,Yes,spotify:track:34tlYkhp9TTt5tVLeyxT1v,
Sunny And The Sunliners,Sunliner Serenade (Assokam),Yes,,
Sunny And The Sunliners,Talk To Me,Yes,spotify:track:5JHwqC86I4RA1cPEBEJRDz,
Sunny & The Sunliners,La Ciudades,Yes,spotify:track:3QFQq9frjBgpAGYpKAcXUT,
Sunny And The Sunliners,Cariño Nuevo,Yes,spotify:track:4GV14uhbNWkrCk089LGrYg,
Sunny & The Sunliners,El Reloj,Yes,spotify:track:5e4GDWkyEsFeNZVsxuNH2s,
Sunny & The Sunliners,Runaway Live,Yes,spotify:track:0f79RGKtoJeGLrT6lnypUA,
Sunny & The Sunliners,"Smile Now, Cry Later",Yes,spotify:track:6eMI5ns9sAaJanSTL3WU4R,
Sunny & The Sunliners,Put Me In Jail,Yes,spotify:track:38iUx8pI8tmlCdRk57zS5l,
Sunny & The Sunliners,My Dream,Yes,spotify:track:6rYYib7ksCzslbzzF20wEl,
Sunny & The Sunliners,Outside Looking In,Yes,spotify:track:4Mx0FKdYeuqxVzLB0yLE4b,
Sunny & The Sunliners,When My Baby Cries,Yes,spotify:track:1K3lZqDWKVEYZCJeUbjD1v,
Sunny & The Sunliners,Vestida De Blanco,Yes,spotify:track:0wr0MYMoSf3XTOOnIyc2At,
Sunny & The Sunliners,Our Day Will Come,Yes,spotify:track:3jBRDPOlc3PbbrW8q3jfBa,
Sunny & The Sunliners,Rain Makes Me Blue,Yes,spotify:track:0lqzy4UNgGqA8nQgilOEtf,
Sunny & The Sunliners,I Have No One,Yes,spotify:track:6XCFK1zYFMiGarzlpYe6WC,
Sunny & The Sunliners,The Very Thought Of You,Yes,,
Sunny & The Sunliners,Let Me Love You,Yes,spotify:track:3ATZgjl7SOpP9VLUSVEsen,
Sunny & The Sunliners,Baby I Apologize,Yes,spotify:track:1MgL3pAWCIJ3DSN3I7upHR,
Sunny & The Sunliners,Wonderful Girl,Yes,,
Sunny & The Sunliners,Cien Anos,Yes,spotify:track:13ta9iCNnJmvuuQqqeivhV,
Sunny & The Sunliners,Asi Se Hace,Yes,spotify:track:0Xy2lsIhthp9YP7VjmYzB7,
Sunny And The Sunliners,Botella Envenenada,Yes,spotify:track:1uuLp4lMjrRwnfJOIem0Ii,
Sunny & The Sunliners,Sunshine Girl,Yes,spotify:track:3C5nLe8bP62E6osFLD64k6,
Sunny & The Sunliners,Sharing You,Yes,spotify:track:7Al96dtdEsiVXhIo3bM0Mf,
Toña La Negra,Veracruz,Yes,spotify:track:2jd2OVwESaBd8xX8gTjPos,
Julio Jaramillo,Pasion,Yes,spotify:track:5long9rvPWY9mIU6rxEJHI,
Leonardo Paniagua,Mi Secreto,Yes,spotify:track:5NBjP39iGghkRaG9GI5diK,
Los Panchos,Me Voy P'al Pueblo,Yes,spotify:track:3KueNZqdZbFnIMiSydO1Of,
José José,Una Mañana,Yes,spotify:track:2sTm9k8tG0lJc6nDxxy6Un,
Lucho Gatica,Creí,Yes,spotify:track:2gn4eRTIwT7YcZ1vJaCNXt,
Javier Solís,A La Orilla Del Mar,Yes,spotify:track:34CXFbx5JDv72RSYtxI0br,
Toña La Negra,Noche De Luna,Yes,,
Sonora Matancera,Oyeme Mamá,Yes,spotify:track:40f4wn7UzLQkURrjydcV0Q,
Sunny & The Sunliners,Asi Se Hace,Yes,spotify:track:0Xy2lsIhthp9YP7VjmYzB7,
Lucho Gatica,Encadenados,Yes,spotify:track:2tV58n4MIeKbSaYYnQ4RHN,
Joe Bataan,Mujer,Yes,spotify:track:2b4zEjvyEm1kfAQAC61zy4,
Ralfi Pagan,El Hijo De Mama,Yes,spotify:track:5eoasiBMyYUufUlkhRtzEq,
Los Dinamicos Exciters,Algo Muy Profundo,Yes,,
Los Zafiros,He Venido,Yes,spotify:track:7a0jkfRxobS5fC6siXK7YZ,
"Javier Solis, Nacho Sanchez y Sus Mariachis",La Retirada,Yes,spotify:track:2fn0DP6XEFYhNsl3RNtBlh,
Los Diamantes,"Mentira, Mentira",Yes,spotify:track:6OEOjftjD2c40RBx9GAgXx,
Irene Rivas,Vida Mia,Yes,spotify:track:6tjmLTfNPlf3JjFTpi6Zc8,
Aguabella,Image Of A Star,Yes,spotify:track:6SgFGLJLvNV8POqGA0sSB3,
Pedro Vargas,Acercate Mas,Yes,spotify:track:6HAgdLceSdMRQEpVG1FRXx,
Los Panchos,Me Voy P'al Pueblo,Yes,spotify:track:3KueNZqdZbFnIMiSydO1Of,
Moscovita Y Sus Guajiros,Irremediablemente Solo,Yes,,
Lupita Palomera,Perfidia,Yes,spotify:track:3RqsZw4WmGcV8JBqsP1x6u,
Antonio Machin,El Manisero,Yes,spotify:track:6b8ZFIKJGomI4OgYgoQ5Ty,
Perez Prado,Ni Hablar,Yes,spotify:track:5iPfOlgSnttbDy3v654RUo,
Perez Prado And His Orchestra,Cerezo Rosa,Yes,,
SON CLAVE DE ORO,ZUM ZUM ZUM BABAHE,Yes,,
COTORRAS Y COCODRILOS,MARIMBA CUQUITA,Yes,,
Toña La Negra,Vereda Tropical,Yes,spotify:track:3ZatqmgBGLSEsNc6pj2x2b,
Daniel Santos,Dos Gardenias,Yes,spotify:track:4faOsdm3wPyhqSgkM9jZ9D,
Los Zafiros,Mis Sentimientos,Yes,spotify:track:1OVwlrzSqY8GmyWaJBvO4Q,
Andy Russel,Sonata De Amor,Yes,spotify:track:4uvq42d3eqIrQ8h8EyZII8,
Luis Perez Meza,Cuando Se Llega A Viejo,Yes,spotify:track:0JhcaHcpY30aNRICdhMdGJ,
Leo Dan,Te He Prometido,Yes,spotify:track:7Et3UkjbCjRhRaACPBXRQg,
Boleros Encadenados,Cerezo Rosa No. 3,Yes,,
Boleros Encadenados,Orfeo Negro,Yes,,
Cuarteto Los Zafiros,Canción De Orfeo,Yes,spotify:track:2oZG8LdNA6d6LseEVslti2,
Xavier Cugat,Perfidia,Yes,spotify:track:5SaOX5WmvmvyNIVGmyBJGp,
Los Panchos,Flor De Azalea,Yes,spotify:track:38FOIFnv4gg9LkSSngQqlR,
Perlas Cubanas,Ya No Me Quieres,Yes,,
Irene Rivas,Si Supieras La Verdad,Yes,,
Irene Rivas,Dolor Y Fuego,Yes,,
Leonardo Paniagua,Mi Secreto,Yes,spotify:track:5NBjP39iGghkRaG9GI5diK,
"Little Francisco Greaves, The All Stars Combo",Necia De Mi Corazon,Yes,spotify:track:4TffaIKK5zEAr917cRLKtv,
"Gabino Pampini, Combo Impacto",Dos Noches,Yes,spotify:track:1a8r9S7JJzrnXGxDiepbkT,
José José,Tu Melodía,Yes,,
"Carmela Y Rafael, La Rondalla Mexicana Del Chato Franco",Siempreviva,Yes,spotify:track:1Mcsy7qnG7gOzqAH7vpbAF,
Pedro Infante,La Negra Noche,Yes,spotify:track:5VEasfwbigLtA0n0BcHBIH,
Lucha Villa,Amanecí En Tus Brazos,Yes,spotify:track:6Yzyvz6Pujj7a3FgdNlSuD,
Javier Solís,Sabrás Que Te Quiero,Yes,spotify:track:7bXdD8PT6DfwQQC9zwFVB4,
Toña La Negra,Cada Noche Un Amor,Yes,spotify:track:1PYfxxod60PDC1q2Y8L3wS,
Lucho Gatica,Amor Sin Pasado,Yes,spotify:track:2FgH0GewF8wOgdjvxDdhnB,
José José,Tú Me Deliro En Vivo 1973,Yes,,
Alci Acosta,Pecado Mortal,Yes,spotify:track:5MyOsf7EL3UYMbNGJfg9wq,
Los Blue Angels,Cielo Sin Luna,Yes,spotify:track:44D7JFofYgJCn8x9iOkZyZ,
Frankie Gamez Y Los Matadores,Lo Mucho Que Te Quiero,Yes,,
Leonardo Paniagua,Me Estoy Acostumbrando A Ti,Yes,spotify:track:21uLCnwZpDV9OcaDa74ji8,
Chavela Vargas,Desden,Yes,spotify:track:6YsbtQ7cHOtaUmrN8MCk3q,
Lucho Gatica,UNA SEMANA SIN TI,Yes,spotify:track:05K9Sn6eu053mavSjKs3ms,
Caetano Veloso,Cucurrucucú Paloma,Yes,,
Atahualpa Yupanki,Regreso Del Pastor,Yes,spotify:track:58TemW0u1jO846Cd8fXtLx,
Víctor Yturbe 'Pirulí',MI SEGUNDO AMOR,Yes,spotify:track:1XsEhjEasntyPcMMo2ledK,
PEDRO INFANTE,"Corazón, Corazón",Yes,,
Julio Jaramillo,Odio En La Sangre ,Yes,spotify:track:2YQe6afE8iZKiHUfBf15xl,
Alci Acosta Su Voz Y Su Piano,Gota A Gota,Yes,,
Chabela Vargas,No Te Importe Saber,Yes,,
Lucho Gatica,Rosa,Yes,spotify:track:2Gt8e74XFX9MYlkdbd00BH,
Los 3 Ases,Delirio,Yes,spotify:track:6aPCDDKUpK9EcpC5AiUc1J,
Agustin Lara,Solamente Una Vez,Yes,spotify:track:3KXT4z3ZtA8yasFoqltxzP,
Agustin Lara,Rival,Yes,spotify:track:2aqUjeYnKJb4Ju8LDyTiYo,
Irma Dorantes,Corazon De Seda,Yes,spotify:track:7qZSNluV3vXslBegPwSVg6,
JOSÉ JOSÉ Y JULIO IGLESIAS,EL RELOJ,Yes,,
"Toña La Negra, Conjunto de Alvarito",Azul,Yes,spotify:track:5hhvxPUnjYZzymr58T5E6H,
Roberto Carlos,Detalles,Yes,spotify:track:5ur70sM1vca1YEkUhwGs87,
Los Moonlights,Mi Dulce Anhelo,Yes,,
Ralfi Pagan,No Soy De Ti,Yes,spotify:track:7hrMAL2V6bsAJ7Lg5uIIQq,
AGUABELLA,IMAGE OF A STAR,Yes,spotify:track:6SgFGLJLvNV8POqGA0sSB3,
Cuarteto Los Zafiros,Canta Lo Sentimental,Yes,,
Luis Aguile,Mira Que Luna,Yes,spotify:track:5tgBXidUoHpDYjrZVdreqy,
Los Tres Caballeros,La Barca,Yes,spotify:track:1GHTx9EyR44pgtGLotj2nH,
Julio Jaramillo,Lejos De Ti,Yes,spotify:track:3MbOFeHBdl92gIS33ZGQjK,
Javier Solis,Arbol Sin Hojas,Yes,spotify:track:1UgY5X7RWlboUWf3S2Wqzk,
VICENTE FERNANDEZ,HASTA LA TUMBA,Yes,spotify:track:0dAGcv2yzTzLG06CLcnXiy,
Irene Rivas,Tonto,Yes,spotify:track:3W5WbMznWp3NXosnNc8Js9,
Los Bukis,Tu Carcel,Yes,spotify:track:1pCHF0n7LlzXlvkeL3Xe21,
Los Diablitos,Los Caminos De La Vida,Yes,spotify:track:3xMLWeaF5GejsfnUq9zzn6,
Leonardo Paniagua,Cuando Tu No Estas,Yes,spotify:track:0a5eTLIcUadSLDFudMg14A,
Los Cuatro Soles,Nunca Mas Podre Olvidarte,Yes,spotify:track:5jMzj2GJScTQKVd4pc4K01,
LOS APSON,ANA,Yes,spotify:track:19VXfSRuVXgAsFR6jbSFBu,
"Eydie Gormé, Los Panchos",Di que no es Verdad,Yes,spotify:track:4hcS1eJzODgZyKnVJlmtj4,
José José,Amor Mío,Yes,spotify:track:1sfzuyxSpsBpRvrrtf1UtC,
"Ismael Rivera, Rafael Cortijo Y Su Combo",El Que No Sufre No Vive,Yes,spotify:track:0ncK9J2lxHheVGiTzBmMob,
FELIPE URBAN,"AMOR ETERNO, COSTUMBRES",Yes,,
Los Tigres Del Norte,Mañanitas Tapatias,Yes,spotify:track:59vMBnEggbdbpg7Xe6yqMp,
Enrique Guzman,Las Hojas Muertas,Yes,spotify:track:1G361ryM99zEbcnA55b4Q1,
LA LUPE,GRAN TIRANA,Yes,spotify:track:6D7B5KdKgs1wOsHs0UkveS,
Julio Jaramillo,Lejos De Ti,Yes,spotify:track:3MbOFeHBdl92gIS33ZGQjK,
Álvaro Carrillo,Popurrí : Amor Mío / Sabrá Dios / Sabor A Mí ,Yes,spotify:track:6yCkccxYgWjdAi210LJdhr,
Chelo,Mejor Me Voy,Yes,spotify:track:7lmqbcwP3LO9fG5UwiMeLE,
Javier Solis,Pa'Todo El Ano,Yes,,
Sunny And The Sunliners,Botella Envenenada,Yes,spotify:track:1uuLp4lMjrRwnfJOIem0Ii,
Unknown Artist,PANAMA SOUL,Yes,,
Felipe Pirela,Voy,Yes,spotify:track:51ON0a3mnGvPAzLcoQUuhC,
GATOS NEGROS,YOLANDA,Yes,spotify:track:63rTvF9dAf7OQzU8HXJpap,
Internacional Carro Show,Veneno,Yes,spotify:track:0njRGxKFeTq80VTvwYoYew,
Los Tres Caballeros,Noche No Te Vayas,Yes,spotify:track:5PG0KLm66uabwKFWSGNe5U,
REINALDO HENRIQUES CON EL CONJUNTO MELÓDICO DE RENÉ TOUZET,NO TE IMPORTA SABER,Yes,,
Daniel Santos Con Guitarras,Linda,Yes,,
FELIPE PIRELA,VPY (AGUA BENDITA),Yes,,
DAMIRO,NO TE IMPORTA SABER,Yes,,
Atahualpa Yupanki,Regreso Del Pastor,Yes,spotify:track:58TemW0u1jO846Cd8fXtLx,
VICENTE FERNANDEZ,CRUZ DE OLVIDO,Yes,spotify:track:2vJyNEy7aNXMZomvzn5bJo,
Hermanos Castro,Con Tinta Roja,Yes,spotify:track:1jVRnGpiEm7GDycDsandp3,
Los Pasteles Verdes,Baby,Yes,spotify:track:6ZiXy1tc6pq0sWO2pfN7lx,
Los Legendarios,Adiós Ángel Mío,Yes,spotify:track:5OCs0swu2M0nFNXYEcA1tp,
"Daniel Santos, La Sonora Mexicana",Lamento Borincano,Yes,spotify:track:23mmokvWXS4aUpZmUODFBY,
BENY MORE,MUCHO AMOR,Yes,,
Vicentico Valdez,Una Aventura,Yes,spotify:track:1PhevyLmCG8mNQcjExW5Tf,
Sonora Maracaibo,Dime La Verdad,Yes,spotify:track:0Y2kltZVQKlsEX997VHmeS,
Celina Y Reutilio,La Casa de Yagua,Yes,spotify:track:698PXXPSPkCAspsLMx8J9N,
GRUPO FENIX,LA ZORRA,Yes,,
Rodolfo Y Su Tipica,Plegaria,Yes,spotify:track:5LJFeFKdGhu2tyJ0jptMMf,
GRUPO JU JUY,LA CUMBIA DEL FERROCARRIL (EL TRENECITO),Yes,spotify:track:7uojVXLrmV9ZFwgNqUR97y,
Los Morunos,Motivos,Yes,spotify:track:5RmfaMQxfYzvvNK7s5mZcW,
La Tropa Vallenata,Los Caminos De La Vida,Yes,spotify:track:1layZXCAmJ84fi21OmnTt5,
Grupo Niche,Sin Sentimientos,Yes,spotify:track:4ubwzNjqHGaZZ5k06PDx1H,
La Banda Futuro,Los Reyes Del Amor,Yes,spotify:track:6i3FZbj0dOXNidiNlH3KPY,
Maelo,Aide (Te Necesito Mi Amor),Yes,,
Welfo,Cantinero De Cuba,Yes,spotify:track:00KJNLdrYpLcYJXm1OATA0,
David Pabón,Aquel Viejo Motel,Yes,spotify:track:1ULashXhcais89ErjcZhtY,
Eddie Santiago,Qué Locura Enamorarme de Ti,Yes,spotify:track:1TMxv8sfUhU55AC6Ul1PU5,
Tania,Pena Que Yo Siento,Yes,spotify:track:2HQoh0ok8j3TvNhuVRTbXg,
Zayda,Lo Quiero A Morir,Yes,spotify:track:1wspvjkiRj19pF0JH8XXcy,
Ray Cuestas Y Su Conjunto,Enfermera,Yes,,
Rodolfo Y Su Tipica,Vanidad ,Yes,spotify:track:0ZLnEz5bYevJqHaePfpgwX,
Grupo Marina Perla,Al Calor De La Cumbia,Yes,spotify:track:712B5rx6WxxJ5z7AHRj1x6,
Cantina Y Su Combo,La Chicharrita Del Café (Linda Marta),Yes,,
